price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
855000,3,1.75,1900,4000,1,0,0,3,7,1300,600,1965,0,98103,47.6854,-122.331,1880,4000
2175000,4,3,4750,21701,1.5,0,0,5,11,4750,0,1976,0,98004,47.6454,-122.218,3120,18551
652000,3,2,1700,4080,1,0,0,4,7,850,850,1941,0,98117,47.6785,-122.393,1480,5100
648000,5,2.5,2210,10772,1,0,2,3,9,1430,780,1964,0,98155,47.7383,-122.288,2720,9858
569000,4,1.75,1230,7890,1,0,1,4,7,1090,140,1950,0,98004,47.5808,-122.189,2380,13176
275000,3,1,1080,6000,1,0,0,4,7,1080,0,1952,0,98133,47.7579,-122.33,1200,7210
359950,5,2.25,2450,9432,2,0,0,3,8,2450,0,1973,0,98058,47.4519,-122.13,2310,9100
382500,3,1.5,1090,9862,1,0,0,3,8,1090,0,1987,0,98074,47.6256,-122.036,1710,9862
325000,3,1.5,1060,7488,1,0,0,5,7,1060,0,1977,0,98106,47.5549,-122.356,1300,6780
645000,2,1.5,1995,115670,1.5,0,1,4,8,1995,0,1991,0,98070,47.4022,-122.464,2142,29375
915000,4,2.5,3510,28052,2,0,0,3,10,3510,0,1988,0,98053,47.6671,-122.057,2890,28295
369950,3,1.75,1640,4860,1,0,0,3,8,1200,440,1965,0,98125,47.7125,-122.32,1480,7200
255000,3,2,930,11475,1,0,0,3,7,930,0,1978,0,98045,47.4644,-121.745,1280,11250
465000,3,1.5,1460,9879,1,0,0,3,7,1460,0,1956,0,98008,47.6346,-122.127,1610,10050
269000,2,1.5,1010,6000,1,0,0,4,7,1010,0,1923,0,98178,47.498,-122.222,1290,6000
359900,5,2.75,2790,7600,1.5,0,0,4,7,2790,0,1965,0,98056,47.4999,-122.165,1480,7600
469000,3,2.25,2070,9957,1,0,0,3,8,1440,630,1977,0,98155,47.7766,-122.277,2070,10158
1266520,3,2.5,3060,9576,2,0,0,3,10,3060,0,2005,0,98004,47.5928,-122.199,3060,9579
310000,3,1,1330,3740,1.5,0,0,3,6,1330,0,1903,0,98118,47.5502,-122.274,1330,5053
545000,4,1.75,1910,6731,1,0,0,4,7,1210,700,1953,0,98116,47.5693,-122.391,1780,6350
600000,3,3,1520,1800,3,0,0,3,7,1520,0,2003,0,98115,47.6822,-122.326,1520,1500
487585,4,1.75,2010,9211,1,0,0,3,7,1470,540,1977,0,98034,47.7206,-122.171,1840,8500
315000,2,2.25,1290,2436,2,0,0,3,7,1290,0,1984,0,98052,47.6803,-122.156,1360,3088
304000,3,2.5,1670,5298,2,0,0,3,8,1670,0,2002,0,98042,47.3925,-122.165,1920,5298
473000,4,3.5,4370,37193,2,0,3,3,8,2780,1590,1996,0,98022,47.241,-121.979,2860,39356
190000,3,1.75,1160,5850,1,0,0,4,6,1160,0,1918,0,98146,47.5064,-122.356,1110,8382
420000,3,2.5,1509,1114,3,0,0,3,8,1509,0,2014,0,98133,47.7049,-122.34,1509,2431
427000,2,1,920,3780,1,0,0,3,6,920,0,1910,0,98103,47.6576,-122.348,1570,2640
308000,3,1,1980,39150,1.5,0,0,3,6,1580,400,1932,0,98030,47.3818,-122.225,1860,11811
430000,3,2.5,1690,1310,2,0,0,3,8,1140,550,2004,0,98136,47.5404,-122.387,1640,1321
325000,3,1,990,6750,1,0,0,4,6,990,0,1947,0,98133,47.7125,-122.331,1440,6860
625000,3,1.75,1780,4500,1,0,0,4,7,920,860,1922,0,98117,47.6827,-122.362,1360,4000
344000,3,2.25,1250,871,3,0,0,3,8,1250,0,2007,0,98103,47.6907,-122.343,1250,1158
312000,5,4,2900,9779,2,0,0,4,7,1950,950,1937,0,98168,47.5003,-122.306,1360,8000
640000,4,2.5,2970,34981,2,0,0,3,9,2970,0,1998,0,98077,47.7365,-122.037,3170,30277
639500,3,1.75,2010,8072,1,0,0,4,8,2010,0,1974,0,98052,47.6327,-122.097,2030,8055
785000,4,2.75,2900,17400,1,0,0,4,8,2410,490,1978,0,98052,47.6431,-122.108,2620,12240
225000,2,1,1070,6000,1,0,0,4,5,1070,0,1922,0,98178,47.495,-122.227,1910,6000
185000,4,1,1490,6600,1,0,0,3,7,1490,0,1969,0,98168,47.4835,-122.332,1280,6600
1400000,4,3.25,4700,9160,1,0,4,3,11,2520,2180,2005,0,98116,47.5744,-122.406,2240,8700
345000,3,1.75,1930,9000,1,0,1,4,7,1150,780,1951,0,98166,47.4539,-122.348,1590,9000
1050000,4,2.5,3030,12590,1.5,0,0,4,10,3030,0,1988,0,98004,47.5806,-122.193,2980,11635
552100,3,3,1330,1379,2,0,0,4,8,1120,210,2005,0,98122,47.6126,-122.313,1810,1770
478000,3,1.75,1210,6175,1,0,0,3,7,1210,0,1976,0,98034,47.7291,-122.202,1520,7475
648000,4,2.5,3290,6203,2,0,0,3,9,3290,0,2008,0,98065,47.5441,-121.86,2990,6835
1901000,3,2.5,2660,13367,2,0,2,3,10,2660,0,1992,0,98004,47.6501,-122.217,2660,13367
918000,5,3.5,3920,5150,2,0,0,3,9,2820,1100,2004,0,98052,47.6638,-122.084,3170,5530
380000,4,1.5,1680,11123,1,0,0,3,7,1130,550,1959,0,98177,47.7565,-122.361,1770,10103
499950,3,1,980,6380,1,0,0,3,7,760,220,1941,0,98115,47.692,-122.308,1390,6380
330000,2,1,700,4000,1,0,0,3,6,700,0,1943,0,98136,47.5487,-122.391,1060,6000
213000,2,1,740,7380,1,0,0,4,6,740,0,1951,0,98188,47.4481,-122.278,1500,10075
250000,3,2.25,1960,7414,1,0,0,3,7,1490,470,1984,0,98023,47.2977,-122.374,1580,8038
375000,3,2,1640,9750,1,0,0,3,7,1640,0,1959,0,98028,47.7425,-122.241,1340,9750
1315000,4,3.5,3460,3997,2,0,0,3,10,2560,900,2004,0,98103,47.6718,-122.329,1860,4000
348000,3,1.75,1830,2417,1,0,0,3,7,930,900,1919,0,98144,47.5723,-122.309,1320,3200
275000,5,1.5,1950,9000,1,0,0,3,7,1130,820,1964,0,98146,47.4882,-122.339,1680,9526
335000,2,1,1510,3844,1,0,0,4,7,1510,0,1923,1970,98133,47.7038,-122.348,1170,3844
2320000,4,3.5,5050,9520,2,0,0,3,11,3610,1440,2007,0,98004,47.6364,-122.209,2430,9248
340000,3,2.75,1720,28000,1,0,0,4,7,1720,0,1958,0,98058,47.4375,-122.176,2000,41817
699000,4,2.5,2650,7945,2,0,0,3,9,2650,0,2006,0,98125,47.7113,-122.296,1200,7920
268500,4,1.75,1820,13600,1.5,0,0,3,7,1120,700,1959,0,98032,47.3743,-122.295,1810,11970
677900,3,2.5,2440,4587,2,0,0,3,8,2440,0,2010,0,98052,47.7073,-122.114,2750,4587
309600,4,1.75,1275,20000,1,0,0,4,6,1275,0,1991,0,98070,47.3796,-122.49,1660,20000
1250000,4,3,3310,217800,1.5,0,0,3,9,3310,0,1989,0,98053,47.6616,-121.999,2810,217800
400000,3,1,1000,7800,1,0,0,4,6,860,140,1930,0,98125,47.7098,-122.283,1700,7800
375000,2,1,710,4618,1,0,1,3,5,710,0,1925,0,98199,47.64,-122.394,1810,4988
430000,3,2,2350,12480,1,0,0,3,7,1600,750,1981,0,98028,47.7661,-122.262,2160,12000
435000,3,2.5,1840,5680,2,0,0,3,7,1840,0,2008,0,98053,47.6969,-122.026,1600,4697
440000,4,2.5,2730,4526,2,0,0,3,7,2730,0,2009,0,98059,47.491,-122.153,2190,4572
360000,5,2,2120,2400,1,0,0,4,6,1080,1040,1906,0,98144,47.5979,-122.297,1690,4400
457000,3,1,1170,3348,1.5,0,0,4,7,1170,0,1924,0,98117,47.687,-122.378,1590,4219
306500,3,2.25,2060,38377,1,0,0,4,8,1560,500,1978,0,98003,47.2752,-122.319,2080,60513
223000,2,1,910,9869,1,0,0,3,6,910,0,1957,0,98058,47.4572,-122.184,1480,9750
690000,5,3.25,3340,9075,2,0,0,3,8,2600,740,2005,0,98065,47.5446,-121.88,2770,6646
710000,3,2.5,2440,4153,2,0,0,3,9,2440,0,2003,0,98052,47.665,-122.087,2030,4143
410000,3,2.5,1860,15457,2,0,0,3,8,1860,0,1997,0,98019,47.7383,-121.955,2040,14055
470000,4,1,2590,18224,1.5,0,0,4,7,2000,590,1911,0,98118,47.5318,-122.286,1800,7080
405000,3,2.5,2260,5500,1.5,0,0,3,7,1280,980,1910,0,98117,47.681,-122.388,1790,5355
275400,2,1,890,8180,1,0,0,3,7,890,0,1947,0,98155,47.737,-122.3,1130,8180
295000,4,2,1810,42981,1,0,0,4,7,1810,0,1973,0,98024,47.5597,-121.85,1980,113691
452000,3,2.25,2600,14810,1,0,2,4,8,1490,1110,1956,0,98166,47.4326,-122.341,2450,16715
475000,3,3,2010,2554,2,0,0,3,7,1860,150,2001,0,98118,47.5525,-122.269,1370,5100
615000,4,1.5,2650,34000,2,0,0,4,7,2650,0,1930,0,98028,47.7516,-122.237,1960,34000
805500,3,1,1440,10330,1,0,0,4,7,1440,0,1952,0,98004,47.6245,-122.193,2080,10327
439950,3,2,1230,1613,2,0,0,3,8,1010,220,2003,0,98107,47.6661,-122.37,1610,1873
267000,3,1,1400,8100,1.5,0,0,3,6,1400,0,1944,0,98125,47.7124,-122.289,1420,8100
607000,4,2,1490,4054,1.5,0,0,5,7,1490,0,1926,0,98115,47.6744,-122.301,1510,3889
756000,3,2.5,3560,8297,1,0,2,4,8,1650,1910,1948,0,98199,47.6473,-122.407,2760,8297
945000,4,2.25,2420,9000,1,0,4,5,9,2000,420,1967,0,98146,47.4884,-122.363,2400,9035
1220000,4,2.5,3240,3600,2,0,0,3,9,2060,1180,2008,0,98109,47.6405,-122.356,1820,3600
324000,3,2.5,1940,8347,2,0,0,3,8,1940,0,1990,0,98042,47.3654,-122.164,1940,7131
445000,2,1,910,7200,1,0,1,4,7,830,80,1936,0,98136,47.5145,-122.39,1700,7200
829000,4,3,3310,4500,2.5,0,0,5,9,2910,400,1900,0,98103,47.6594,-122.345,1440,3750
540000,3,2.25,1670,3135,2,0,0,3,8,1220,450,2002,0,98199,47.6478,-122.396,1630,1596
320000,5,3,2970,7000,1,0,0,3,8,1810,1160,1979,0,98023,47.3079,-122.341,2630,8062
455000,4,2.5,1320,7000,1,0,0,4,7,1320,0,1956,0,98008,47.6007,-122.127,1550,8610
266000,3,2.5,1780,7214,1,0,0,4,7,1400,380,1986,0,98030,47.3667,-122.182,1520,7228
675000,4,2.5,2560,36601,2,0,0,4,9,2560,0,1987,0,98075,47.5851,-121.992,2790,36601
795000,2,1,1380,5000,1.5,0,2,3,5,1380,0,1905,0,98106,47.5708,-122.359,1500,5000
408000,2,2,1200,3900,1,0,0,3,8,1200,0,2006,0,98053,47.72,-122.024,1440,5580
795000,3,1.75,1930,9600,1,0,0,3,8,1930,0,1958,0,98040,47.5747,-122.237,2350,9840
300000,4,1,1370,8499,1,0,0,3,7,1370,0,1949,0,98155,47.736,-122.301,1370,8187
216650,3,3.5,1540,1427,2,0,0,3,7,1360,180,2007,0,98109,47.542,-122.322,1220,4000
326100,2,1,880,7683,1,0,0,3,6,880,0,1942,0,98177,47.7145,-122.361,1370,7695
902000,3,2.75,3240,7200,1,0,2,3,8,1620,1620,1960,0,98118,47.567,-122.273,2700,7200
541100,4,2.25,2510,9800,2,0,0,3,9,2510,0,1978,0,98072,47.753,-122.145,2440,11000
515000,3,1.75,1600,20873,1,0,0,3,8,1600,0,1955,0,98006,47.5632,-122.182,2640,18364
1490000,5,3.5,3620,7821,2,0,2,3,10,2790,830,1958,2010,98040,47.5738,-122.215,2690,9757
327555,3,2.5,2329,5720,2,0,0,3,8,2329,0,2010,0,98030,47.362,-122.2,2197,5720
480000,4,2.25,2230,11200,1,0,0,4,7,1300,930,1977,0,98011,47.7691,-122.167,2090,10563
405000,2,1.5,1370,4102,2,0,0,4,7,1370,0,1987,0,98033,47.6943,-122.184,1380,3211
845000,4,2.5,2970,9072,2,0,0,3,10,2970,0,1991,0,98006,47.562,-122.114,2740,8729
999000,5,3.5,2810,2700,2,0,0,5,9,1900,910,1910,0,98117,47.6799,-122.363,1510,3800
751000,4,2.5,2790,6538,2,0,0,3,9,2790,0,2003,0,98027,47.5349,-122.066,2990,6538
1059500,5,3.25,3230,3825,2,0,0,3,9,2480,750,2014,0,98117,47.6785,-122.392,1480,5100
550500,3,1.75,2540,8280,1,0,0,3,7,1270,1270,1949,0,98177,47.7219,-122.358,1950,8280
599832,3,2.75,3230,5200,2,0,0,3,9,2680,550,2014,0,98065,47.519,-121.878,3100,4900
1998000,2,2.5,3900,920423,2,0,0,3,12,3900,0,2009,0,98065,47.5371,-121.756,2720,411962
610000,5,2.5,3990,3839,1,0,0,4,8,1990,2000,1962,0,98112,47.6236,-122.299,2090,5000
399000,2,2,1110,1155,3,0,0,3,7,980,130,2008,0,98136,47.5496,-122.388,1110,1089
320000,3,2.5,1820,1855,2,0,0,3,8,1570,250,2008,0,98166,47.4643,-122.346,1470,6900
450000,2,1,1010,3627,1,0,2,4,6,1010,0,1924,0,98144,47.5873,-122.294,1630,4040
615000,3,2.5,1910,3427,2,0,0,3,8,1910,0,2001,0,98052,47.6324,-122.11,2240,3720
174000,2,1,600,4854,1,0,0,5,6,600,0,1922,0,98168,47.4927,-122.28,1470,5000
205000,4,1,1340,7920,1,0,0,4,7,1340,0,1970,0,98001,47.2845,-122.267,1090,9600
364000,2,1.5,1650,7311,1,0,0,3,7,860,790,1978,0,98133,47.7772,-122.357,1660,7255
650000,4,2.5,2840,9354,2,0,0,3,10,2840,0,1990,0,98074,47.6274,-122.04,2540,10200
495000,5,2.5,2200,4942,2,0,0,3,8,2200,0,1989,0,98029,47.5772,-122.001,2200,5924
930800,5,2.5,4150,96574,2,0,0,3,10,4150,0,1988,0,98053,47.6664,-122.045,3320,40803
313100,4,2.5,2660,9030,1,0,0,4,7,1450,1210,1977,0,98055,47.4558,-122.212,1870,9030
478830,4,2.5,3274,4950,2,0,0,3,9,3274,0,2014,0,98092,47.2603,-122.195,2578,4200
239000,3,1,1200,7810,1,0,0,4,7,1200,0,1967,0,98038,47.3631,-122.05,1590,7800
261500,3,1,1410,8174,1,0,0,3,8,1410,0,1958,0,98056,47.4969,-122.178,1500,8058
510000,2,1,890,6095,1,0,0,3,7,890,0,1947,0,98115,47.6823,-122.298,1450,5985
291000,2,1,840,863,3,0,0,3,8,840,0,2008,0,98103,47.6974,-122.349,1110,1190
422000,2,1,750,4000,1,0,0,4,6,750,0,1926,0,98118,47.5547,-122.272,1120,5038
1330000,4,3.5,3440,9776,2,0,0,3,10,3440,0,2006,0,98040,47.5374,-122.216,2400,11000
550000,3,1,980,10960,1,0,0,4,7,980,0,1953,0,98005,47.5908,-122.173,2100,10960
324950,3,2,1340,9750,1,0,0,4,7,890,450,1974,0,98024,47.5644,-121.898,1460,12900
495000,4,1.5,1810,7998,1,0,0,3,8,1210,600,1960,0,98125,47.726,-122.297,1830,7763
851500,3,2,3200,18184,1,0,0,5,8,2000,1200,1977,0,98005,47.6034,-122.172,1670,7416
390000,4,2.5,2490,8290,2,0,0,3,9,2490,0,1999,0,98092,47.3305,-122.171,2690,7008
310000,2,1.5,1010,10005,2,0,0,3,7,1010,0,1981,0,98056,47.5118,-122.189,1210,7794
436000,4,2.5,2495,5751,2,0,0,3,7,2495,0,2002,0,98019,47.7243,-121.957,2490,6300
744000,4,3,1980,5352,2.5,0,0,3,8,1980,0,1941,2005,98136,47.532,-122.385,1680,5352
600000,2,1.75,1180,5000,1,0,0,2,7,880,300,1925,0,98107,47.6749,-122.398,1470,5000
397000,3,1.75,1340,5100,1,0,0,3,7,1340,0,1953,0,98103,47.694,-122.348,1550,5100
345000,3,1.5,1360,13496,1,0,0,4,8,1360,0,1960,0,98198,47.4032,-122.314,1900,10538
250000,1,1.5,1180,1688,2,0,0,3,8,1070,110,2007,0,98126,47.549,-122.372,1380,2059
425000,3,1,1180,8400,1,0,0,3,7,1180,0,1951,0,98125,47.7028,-122.295,1740,7020
522500,2,2.25,1430,1210,2,0,0,3,8,1340,90,2005,0,98115,47.6765,-122.301,1430,1016
995000,2,2,1600,64468,1,0,0,3,7,1600,0,1950,0,98072,47.7344,-122.143,1950,64468
305000,3,1.75,1650,9480,1,0,0,3,7,1220,430,1977,0,98034,47.726,-122.191,1540,8400
183000,3,1.75,1330,9200,1,0,0,4,7,1330,0,1973,0,98092,47.2916,-122.185,1590,9200
194000,3,1.5,1010,5000,1,0,0,3,6,1010,0,1943,0,98178,47.4925,-122.278,980,5000
325000,3,1,1600,7500,1,0,0,3,7,1600,0,1966,0,98034,47.7198,-122.182,2050,7200
580000,3,2.5,3200,18750,1,0,0,2,9,2660,540,1967,1996,98027,47.5717,-122.12,3200,22475
660000,4,2.5,2510,4543,2,0,0,3,8,2510,0,2002,0,98075,47.5962,-122.039,2550,4675
270000,3,2,2330,8000,1,0,0,3,7,1390,940,1986,0,98023,47.2958,-122.368,1570,7227
307500,3,1,980,6530,1,0,0,3,7,980,0,1969,0,98034,47.7133,-122.213,1220,6723
730000,3,3,3460,13129,2,0,0,3,9,2560,900,1988,0,98077,47.7315,-122.058,3460,12568
575000,4,2.5,3020,17810,1,0,0,3,9,1600,1420,1979,0,98155,47.7735,-122.281,2500,15815
650000,5,2.75,2580,7865,1,0,0,4,8,1480,1100,1964,0,98007,47.6208,-122.139,2140,8400
295450,3,2,2030,17120,1,0,2,4,8,1890,140,1966,0,98092,47.2953,-122.185,1870,13662
550000,3,2.75,2230,14400,1,0,0,4,8,1460,770,1977,0,98075,47.5791,-122.048,2200,13280
605000,3,1.75,1850,8823,1,0,0,4,8,1370,480,1973,0,98008,47.6379,-122.112,1880,7580
310000,4,2.5,2130,9013,2,0,0,3,8,2130,0,1988,0,98001,47.3208,-122.273,2350,8982
645000,4,2.25,2070,8720,1,0,0,5,8,1360,710,1974,0,98033,47.6678,-122.182,2180,8510
372000,4,1.75,1960,9300,1,0,0,5,7,1340,620,1979,0,98045,47.4487,-121.772,1500,9752
320000,3,2,1880,10758,1,0,0,5,6,940,940,1952,0,98059,47.5091,-122.144,2060,21000
385000,3,2.25,1650,7800,1,0,0,3,7,1260,390,1969,0,98011,47.7377,-122.197,1760,8268
325000,3,1,1490,57381,1.5,0,0,4,5,1490,0,1932,0,98092,47.2597,-122.228,1580,101529
905000,4,2.5,3520,12193,2,0,0,4,10,3520,0,1993,0,98027,47.5535,-122.095,3470,11318
431000,2,2,1390,12530,1,0,0,3,8,970,420,1959,0,98155,47.7499,-122.29,1940,12530
330000,2,2.5,1310,2915,2,0,0,3,8,1310,0,1999,0,98059,47.4911,-122.154,1310,3425
687500,4,1.75,2330,5000,1.5,0,0,4,7,1510,820,1929,0,98117,47.6823,-122.368,1460,5000
280500,3,1.5,1670,6988,1,0,0,3,7,1370,300,1953,0,98148,47.4283,-122.323,1090,7753
560000,3,3.5,2270,4088,2,0,0,3,8,1880,390,1996,0,98136,47.5356,-122.384,1760,5425
751000,5,2.75,2860,5280,2,0,0,3,9,2860,0,2006,0,98052,47.707,-122.102,3150,6442
320000,3,2.5,1530,2890,2,0,0,3,7,1530,0,2001,0,98108,47.5434,-122.293,1540,2890
705000,4,1.75,1690,11739,1,0,0,4,8,1690,0,1959,0,98040,47.552,-122.219,2300,11600
275000,4,2,1960,30480,1,0,2,4,7,1060,900,1972,0,98022,47.1924,-121.988,1460,8914
278000,3,1.5,1900,9994,1,0,0,3,7,1120,780,1960,0,98168,47.4729,-122.301,1900,9994
287000,4,2.25,1980,7081,1,0,0,3,7,1470,510,1977,0,98032,47.3669,-122.288,1980,7081
675000,4,1.75,2440,7475,1,0,0,4,9,2040,400,1969,0,98052,47.6339,-122.096,2040,8480
255000,3,1,1250,9472,1,0,0,4,6,1250,0,1972,0,98059,47.495,-122.154,1590,9600
249000,3,1,1050,8498,1,0,0,4,7,1050,0,1959,0,98031,47.4043,-122.202,1050,8498
980000,4,2.5,2730,4800,1.5,0,0,5,8,2230,500,1909,0,98119,47.642,-122.358,2190,4200
510000,3,2,1600,4510,1,0,0,3,7,990,610,1978,0,98103,47.6939,-122.34,1580,4561
371000,3,2.5,2150,8361,2,0,0,3,8,2150,0,1991,0,98058,47.4627,-122.129,2150,9368
1220000,4,2,3090,8125,2.5,0,0,5,8,3090,0,1918,0,98117,47.6851,-122.395,1560,6250
170000,2,1,810,8424,1,0,0,4,6,810,0,1959,0,98023,47.3286,-122.346,820,8424
255000,4,2.5,2163,5882,2,0,0,3,7,2163,0,2006,0,98001,47.2736,-122.251,1760,9600
345000,3,2,1430,4200,1,0,0,4,7,830,600,1908,0,98199,47.6462,-122.384,1540,5000
506000,4,2.25,2040,12000,1,0,0,4,7,1300,740,1963,0,98028,47.7362,-122.241,1930,12000
245000,3,2,1390,8250,1,0,0,3,7,1390,0,1987,0,98042,47.3707,-122.094,1390,7875
368000,3,1,1280,9898,1,0,0,3,7,1280,0,1968,0,98072,47.7677,-122.163,1290,9625
308000,4,2.5,1960,5642,2,0,0,3,7,1960,0,1998,0,98092,47.3167,-122.187,1870,5250
412000,2,1,1260,3960,1,0,0,3,6,690,570,1925,0,98117,47.6899,-122.391,1250,3960
299500,3,1.75,1810,34500,1,0,0,3,8,1230,580,1980,0,98032,47.3707,-122.275,2090,9735
1950000,4,2.75,4020,18745,2,0,4,4,10,2830,1190,1989,0,98004,47.6042,-122.21,3150,20897
265000,2,1,770,5160,1,0,0,3,6,770,0,1943,0,98106,47.5304,-122.356,920,5160
285000,3,2.5,1590,9736,2,0,0,3,7,1590,0,1985,0,98001,47.33,-122.278,1580,7500
604000,4,3,1960,5000,1,0,0,5,7,1050,910,1965,0,98136,47.5208,-122.393,1360,5000
179000,3,1,920,5200,1,0,0,4,6,920,0,1969,0,98042,47.3603,-122.085,920,5200
505500,3,2.5,1300,1187,3,0,0,3,8,1300,0,2005,0,98107,47.6704,-122.391,1320,1194
355000,3,2.25,1370,1524,3,0,0,3,8,1370,0,2005,0,98103,47.6982,-122.347,1370,1418
525000,3,2.5,2340,35021,1,0,0,3,9,2340,0,1986,0,98038,47.3988,-122.028,2630,35190
648752,3,2.25,2060,9953,1,0,0,5,8,1070,990,1964,0,98040,47.5767,-122.233,2340,9600
385000,3,1.75,1230,7500,1,0,0,3,7,1230,0,1987,0,98034,47.7316,-122.224,1930,8747
328500,3,2.25,1390,1407,3,0,0,3,7,1390,0,2004,0,98125,47.7227,-122.296,1390,1628
425000,3,1,980,4800,1.5,0,0,3,7,980,0,1926,0,98118,47.5663,-122.274,2030,7200
249000,2,1.5,1090,2686,2,0,0,3,7,1090,0,1982,0,98034,47.717,-122.19,1160,2158
660000,4,2.25,3180,13653,2,0,0,3,9,3180,0,1978,0,98074,47.6316,-122.05,2910,12350
1375000,4,3.5,3500,9523,2,0,0,3,10,2460,1040,1996,0,98033,47.6848,-122.208,3160,5997
352500,3,1.75,1860,7881,1,0,0,3,7,1160,700,1986,0,98198,47.3855,-122.322,1490,7527
325000,3,1,1590,8160,1,0,1,3,7,1090,500,1954,0,98198,47.4013,-122.321,1540,10500
583000,4,2.5,1840,4011,2,0,0,3,9,1840,0,2005,0,98052,47.6662,-122.083,2120,4011
300000,6,2.5,2590,11250,1,0,0,4,8,1390,1200,1978,0,98055,47.4608,-122.196,2270,8360
275000,3,1.75,1860,15681,1,0,0,4,7,1860,0,1971,0,98023,47.3191,-122.339,1860,22979
430000,3,2.5,2075,39553,1,0,0,3,7,2075,0,2012,0,98038,47.3601,-122.032,1960,9047
565000,2,2.5,1950,2457,3,0,0,3,8,1950,0,2009,0,98144,47.5925,-122.302,1650,1639
500000,3,1.75,1540,10800,1,0,0,5,6,770,770,1947,0,98040,47.5763,-122.222,2020,10800
430000,3,1,940,12521,1.5,0,0,4,7,940,0,1949,0,98133,47.7169,-122.331,1920,9046
436000,2,1,1240,8100,1.5,0,2,3,7,1240,0,1925,0,98125,47.7326,-122.288,2790,8100
446800,4,2,2410,8712,1,0,0,3,7,1260,1150,1958,0,98144,47.5729,-122.302,2220,6038
254950,2,1,700,8100,1,0,0,3,6,700,0,1949,0,98155,47.7492,-122.311,1230,8100
935000,4,3,3680,7105,2,0,2,3,10,2890,790,2008,0,98115,47.6956,-122.311,1580,6815
561000,4,2.5,2550,5395,2,0,0,3,8,2550,0,2001,0,98065,47.5355,-121.874,2850,6109
95000,2,1,800,8550,1,0,0,3,7,800,0,1947,0,98198,47.4075,-122.294,1490,8550
620000,3,2.25,1660,3478,1.5,0,0,4,7,1100,560,1929,0,98117,47.6773,-122.372,1610,3478
380000,3,2,1440,3218,1,0,0,3,7,850,590,2008,0,98106,47.5655,-122.36,1170,5000
820000,4,2.5,3170,8523,2,0,0,3,9,3170,0,2008,0,98033,47.6854,-122.184,3230,8523
590000,3,2.25,2490,8800,2,0,0,4,8,2490,0,1975,0,98006,47.5666,-122.132,2690,10000
755000,5,2.5,3260,24300,1.5,0,1,4,8,2310,950,1950,0,98155,47.7587,-122.274,2390,32057
161500,3,1,1220,6000,1,0,0,5,7,1220,0,1961,0,98002,47.2811,-122.214,1420,13137
330000,3,1,910,10240,1,0,0,4,6,910,0,1969,0,98053,47.6729,-122.064,1140,10720
565000,3,1.5,1540,3570,1.5,0,0,5,7,1490,50,1930,0,98105,47.6692,-122.325,1620,4080
320000,4,1.75,1820,7381,1,0,0,5,7,1150,670,1962,0,98058,47.4567,-122.171,1610,8462
635000,4,1.75,1950,13320,1,0,0,4,8,1370,580,1969,0,98007,47.6196,-122.139,2120,12051
1165000,3,2.5,2670,5000,2,0,3,5,9,2000,670,1942,1995,98144,47.5855,-122.292,2320,5000
540000,5,3,2870,4369,2,0,0,3,8,2090,780,2007,0,98011,47.7449,-122.192,2640,4610
461000,4,1,1260,8505,1.5,0,0,5,7,1260,0,1951,0,98177,47.7181,-122.371,1480,8100
409316,3,2.5,1800,3168,2,0,0,3,8,1800,0,2014,0,98065,47.5342,-121.841,1800,3393
225000,2,1,830,5720,1,0,0,4,6,830,0,1950,0,98133,47.7339,-122.339,1150,5250
460000,3,3.5,1600,1431,2,0,0,3,8,1240,360,2006,0,98117,47.6865,-122.363,1500,4120
835000,3,2.5,2720,13124,2,0,0,3,9,2720,0,1988,0,98052,47.6371,-122.094,2760,16200
4000000,4,5.5,7080,16573,2,0,0,3,12,5760,1320,2008,0,98039,47.6151,-122.224,3140,15996
302000,3,2.5,2140,9492,2,0,0,3,8,2140,0,1994,0,98092,47.3289,-122.204,2180,9184
767250,4,3,2170,2500,2,0,0,3,8,1710,460,1997,0,98115,47.6742,-122.303,2170,4080
290000,3,1,1010,10800,1,0,0,4,7,1010,0,1972,0,98045,47.4483,-121.773,1370,9500
670000,4,2.5,2095,4569,2,0,0,3,9,2095,0,2002,0,98052,47.6603,-122.087,2095,4385
449500,3,2.25,1260,2556,2,0,0,3,7,1260,0,2005,0,98029,47.5482,-121.998,1630,2844
195000,2,1,820,5100,1,0,0,3,6,820,0,1953,0,98118,47.5156,-122.262,1170,5304
745000,3,1.75,1490,9800,1,0,0,4,7,1140,350,1947,0,98004,47.584,-122.198,2310,9800
255000,4,1,1250,9102,1,0,0,3,7,1250,0,1955,0,98148,47.4258,-122.327,1260,9180
447000,3,2.25,1440,4667,2,0,0,3,7,1440,0,1985,0,98029,47.5662,-122.017,1610,4756
511555,3,2,1400,7293,1,0,0,4,7,1400,0,1963,0,98008,47.586,-122.12,1600,7960
453000,4,1.75,2120,7420,1,0,0,4,7,1060,1060,1956,0,98008,47.6019,-122.13,1540,7420
188000,1,1,550,16345,1,0,0,3,4,550,0,1945,0,98106,47.5181,-122.339,1100,9240
730000,4,2.5,3470,14271,2,0,0,3,9,3470,0,2005,0,98065,47.5423,-121.877,3450,9380
