id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3879900750,2014-09-10T00:00:00Z,579000,2,2.5,1280,1051,2,0,0,3,8,1080,200,2009,0,98119,47.6273,-122.359,1580,1279
6400700230,2015-03-11T00:00:00Z,450000,3,2.25,1420,13468,1,0,0,3,7,960,460,1976,0,98033,47.6693,-122.176,1480,10980
4340000080,2015-03-27T00:00:00Z,1450000,4,3.5,2820,7809,2,0,0,3,10,2820,0,1995,0,98004,47.622,-122.195,2630,7904
2424059061,2014-11-11T00:00:00Z,998000,4,3.5,3500,43560,2,0,0,3,9,2850,650,2014,0,98006,47.5481,-122.103,3640,40545
6908200006,2014-09-19T00:00:00Z,699000,3,2,1820,4080,2,0,2,3,8,1820,0,1937,1987,98107,47.6735,-122.401,2160,5400
3299600120,2014-07-18T00:00:00Z,698000,4,2.5,2990,7231,2,0,0,3,9,2990,0,2001,0,98075,47.5623,-122.032,3160,8339
3530500010,2014-09-30T00:00:00Z,176000,2,1,920,2332,1,0,0,4,8,920,0,1980,0,98198,47.3779,-122.32,1310,2853
6821101285,2014-08-14T00:00:00Z,819000,3,1.75,1850,6000,1.5,0,0,3,8,1650,200,1913,1999,98199,47.6528,-122.401,1540,6000
8964800975,2014-07-31T00:00:00Z,1650000,4,2.75,3190,14904,1,0,3,4,9,1940,1250,1949,1992,98004,47.6178,-122.214,2600,11195
7299601790,2014-11-07T00:00:00Z,287000,3,2.5,1600,6315,2,0,0,3,8,1600,0,2013,0,98092,47.2611,-122.198,1608,4300
3179101945,2014-07-15T00:00:00Z,864000,4,1.75,2260,6600,1,0,0,5,8,1220,1040,1948,0,98115,47.6753,-122.278,2240,6600
4139480200,2014-12-09T00:00:00Z,1400000,4,3.25,4290,12103,1,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244
4027700666,2015-04-26T00:00:00Z,780000,4,2.5,3180,9603,2,0,2,3,9,3180,0,2002,0,98155,47.7717,-122.277,2440,15261
2205700405,2014-07-08T00:00:00Z,479000,3,1,1340,13750,1,0,0,4,7,1340,0,1955,0,98006,47.5771,-122.151,1430,11400
1085623350,2014-10-07T00:00:00Z,460940,4,2.5,3202,4964,2,0,0,3,9,3202,0,2014,0,98030,47.3412,-122.179,2425,4886
3356402705,2015-03-17T00:00:00Z,216000,4,2.5,1847,8000,2,0,0,3,7,1847,0,2008,0,98001,47.2874,-122.257,1767,8000
7445000105,2014-05-22T00:00:00Z,373500,2,1,800,3330,1,0,0,3,7,800,0,1918,0,98107,47.6566,-122.358,1300,4320
7230300100,2014-08-26T00:00:00Z,320000,3,2,1820,17600,1,0,0,5,7,1820,0,1972,0,98059,47.4703,-122.112,2190,17440
5515600075,2014-12-05T00:00:00Z,299000,3,1,1510,142803,1,0,0,3,7,1510,0,1974,0,98001,47.3192,-122.287,1330,46609
7334400070,2015-02-23T00:00:00Z,392000,3,1.5,1500,11975,1,0,0,4,7,1500,0,1970,0,98045,47.4658,-121.758,1510,13875
6056100102,2014-10-30T00:00:00Z,569900,5,3.25,2360,3873,2,0,0,3,8,1990,370,2006,0,98108,47.5635,-122.299,1720,3071
1330280100,2014-08-01T00:00:00Z,178000,3,1,1100,5734,1,0,0,4,7,1100,0,1955,0,98030,47.3632,-122.174,1770,6050
7228502150,2014-10-23T00:00:00Z,402500,4,1,1270,3630,1.5,0,0,3,7,1270,0,1903,0,98122,47.6135,-122.307,1420,4848
7229900005,2014-10-10T00:00:00Z,350000,3,1.5,1860,17640,1,0,0,4,7,1860,0,1966,0,98059,47.484,-122.111,1860,17820
7812800995,2014-09-05T00:00:00Z,200000,2,1,790,5985,1,0,0,3,6,790,0,1944,0,98178,47.4941,-122.24,1030,5985
1545806510,2014-08-20T00:00:00Z,260000,3,1.75,1340,8000,1,0,0,3,7,1340,0,1980,0,98038,47.3651,-122.044,1690,8000
7896300070,2015-05-01T00:00:00Z,265000,4,1,1290,6034,1,0,0,3,6,1050,240,1950,0,98118,47.5223,-122.286,1060,6034
3324079092,2015-04-27T00:00:00Z,361000,2,2.5,1320,48787,1,0,0,3,8,1320,0,2004,0,98027,47.5157,-121.924,1830,155073
0619000045,2014-09-22T00:00:00Z,404000,3,1.75,1410,15210,1,0,0,3,7,1410,0,1950,2014,98166,47.4181,-122.339,1970,16290
1931300010,2015-05-01T00:00:00Z,562500,2,1,1170,2800,1.5,0,0,4,5,1170,0,1905,0,98103,47.6574,-122.345,1660,4996
2767704603,2014-06-09T00:00:00Z,489000,3,3.5,1500,1249,2,0,0,3,8,1240,260,2004,0,98107,47.6727,-122.373,1440,1850
3904910010,2014-07-23T00:00:00Z,480000,3,2.5,1640,7847,2,0,0,3,8,1640,0,1987,0,98029,47.5684,-122.018,1870,6079
5312100060,2014-11-11T00:00:00Z,465000,4,2.5,2200,3141,2,0,0,3,7,2060,140,1994,0,98144,47.5726,-122.305,1660,3175
7338220160,2015-02-25T00:00:00Z,319500,4,2.5,2730,4962,2,0,0,3,8,2730,0,2006,0,98002,47.3363,-122.216,2150,3802
7436300160,2014-06-25T00:00:00Z,409900,2,2.5,1590,1845,2,0,0,3,9,1590,0,1997,0,98033,47.6897,-122.175,2320,3174
3751606785,2014-07-22T00:00:00Z,335000,3,2.25,2060,47318,1,0,2,4,8,1600,460,1976,0,98001,47.2758,-122.265,1870,19663
7548301050,2015-04-02T00:00:00Z,390000,2,1.5,1340,1402,2,0,0,3,8,1120,220,2008,0,98144,47.588,-122.304,1340,1213
7517500611,2014-05-21T00:00:00Z,720000,3,2.5,2020,1159,3,0,3,3,8,2020,0,2000,0,98103,47.6617,-122.356,1920,3600
7338000850,2014-07-31T00:00:00Z,183000,3,1.5,1280,4366,2,0,0,4,6,1280,0,1985,0,98002,47.335,-122.215,1280,4366
0824059265,2014-10-01T00:00:00Z,1155000,3,1.75,1640,10464,1,0,2,4,8,1640,0,1968,0,98004,47.5873,-122.205,2630,18872
5634500234,2015-05-13T00:00:00Z,554990,3,2.5,2100,6092,2,0,0,3,8,2100,0,2013,0,98028,47.7508,-122.239,2250,8592
1888120140,2014-07-09T00:00:00Z,989000,5,4.5,4030,13474,2,0,0,3,11,4030,0,2000,0,98075,47.5812,-121.995,3860,12438
7967000160,2015-03-16T00:00:00Z,355000,4,2.75,2050,4000,2,0,0,3,8,2050,0,2014,0,98001,47.3522,-122.275,2050,4000
1498302774,2014-05-20T00:00:00Z,271310,2,1,870,5340,1.5,0,0,2,6,870,0,1906,0,98144,47.5849,-122.302,1190,4440
4083302485,2015-04-20T00:00:00Z,913000,3,1.75,2170,4000,1,0,0,4,7,1110,1060,1925,0,98103,47.6546,-122.337,1890,4000
9238450150,2014-05-12T00:00:00Z,368000,3,1,1280,9898,1,0,0,3,7,1280,0,1968,0,98072,47.7677,-122.163,1290,9625
2011400583,2014-06-06T00:00:00Z,402000,3,2.5,2700,9994,1,0,3,4,7,1350,1350,1959,0,98198,47.397,-122.321,2470,10664
4083801785,2015-03-13T00:00:00Z,660000,2,1,1070,5000,1,0,0,3,7,1070,0,1924,0,98103,47.6631,-122.337,1400,4000
5147600105,2014-07-21T00:00:00Z,178500,2,1,740,6460,1,0,0,3,6,740,0,1953,0,98146,47.5077,-122.344,1170,6975
4136930360,2014-06-05T00:00:00Z,359800,4,2.5,2390,6426,2,0,0,3,9,2390,0,1999,0,98092,47.2586,-122.221,2520,6700
2241700075,2014-10-22T00:00:00Z,310000,3,1,1180,8474,1.5,0,0,3,7,1180,0,1956,0,98155,47.7416,-122.327,1180,7200
3818700123,2014-08-13T00:00:00Z,390000,3,2,2360,5737,2,0,0,3,8,2360,0,2003,0,98028,47.7633,-122.262,1600,9163
7135521530,2014-10-28T00:00:00Z,669888,4,2.75,2550,7591,2,0,0,3,9,2550,0,1989,0,98059,47.5302,-122.147,2670,7796
3303980470,2014-12-01T00:00:00Z,1185000,4,3.25,3960,12895,2,0,0,3,11,3960,0,2001,0,98059,47.5211,-122.151,3870,12040
5315100394,2015-02-18T00:00:00Z,604000,3,1,1440,13824,1,0,0,4,7,1440,0,1957,0,98040,47.5872,-122.241,2540,12092
1562000120,2014-05-12T00:00:00Z,660000,4,2.5,2550,10000,1,0,0,3,8,1290,1260,1964,0,98007,47.6208,-122.141,2270,8640
0722079104,2014-07-11T00:00:00Z,314000,3,1.75,1810,41800,1,0,0,5,7,1210,600,1980,0,98038,47.4109,-121.958,1650,135036
4141000490,2014-10-21T00:00:00Z,1200000,4,2.5,3180,13118,2,0,0,4,11,3180,0,1986,0,98040,47.5382,-122.23,3070,12861
2473100635,2014-05-08T00:00:00Z,297950,3,2,1240,10800,1,0,0,3,7,1240,0,1967,2010,98058,47.449,-122.155,1480,8840
0686450080,2014-07-11T00:00:00Z,800000,4,2.25,3220,8436,2,0,0,3,8,3220,0,1968,0,98008,47.6381,-122.116,2500,7632
5694000768,2014-09-22T00:00:00Z,550000,3,2.25,1700,1481,3,0,0,3,8,1700,0,2002,0,98103,47.6598,-122.349,1560,1350
3987700115,2014-07-28T00:00:00Z,522500,4,1.75,1640,9299,1.5,0,0,4,7,870,770,1943,0,98056,47.5334,-122.168,2460,14326
3277800729,2014-10-16T00:00:00Z,275000,3,1.5,1170,1174,2,0,0,3,7,840,330,2007,0,98126,47.5459,-122.376,1170,2537
8835350230,2014-08-25T00:00:00Z,530000,3,2.5,2480,7480,2,0,0,3,9,2480,0,1992,0,98072,47.771,-122.166,2480,7480
6381500265,2014-06-27T00:00:00Z,397000,5,1,1170,6757,1,0,0,4,6,800,370,1944,0,98125,47.7332,-122.304,1590,6794
2768301477,2015-04-25T00:00:00Z,539000,3,2.25,1280,1187,2,0,0,3,8,1080,200,2008,0,98107,47.6651,-122.368,1280,1681
7972601900,2014-05-30T00:00:00Z,299950,3,1,1210,9525,1,0,0,3,7,1210,0,1955,0,98106,47.5274,-122.345,1680,7620
3874900205,2015-04-14T00:00:00Z,378510,2,1,770,5185,1,0,0,3,7,770,0,1947,0,98126,47.5459,-122.379,1260,6550
2891100820,2014-08-25T00:00:00Z,213500,3,1,1220,6000,1,0,0,4,7,1220,0,1968,0,98002,47.3245,-122.209,1420,6000
1698900075,2015-04-15T00:00:00Z,740000,4,2.75,2890,4000,1.5,0,0,4,9,2190,700,1931,0,98109,47.6419,-122.351,2280,4000
0104560540,2014-09-17T00:00:00Z,310000,4,2.75,2370,7320,2,0,0,3,7,2370,0,1989,0,98023,47.3071,-122.36,1960,7320
4345300050,2014-06-17T00:00:00Z,294999,4,2.5,1660,9760,2,0,0,3,7,1660,0,1994,0,98030,47.3635,-122.188,1580,9614
9274203390,2014-05-20T00:00:00Z,570000,2,1.75,1540,4025,1,0,0,4,7,1190,350,1908,0,98116,47.5876,-122.391,1950,4420
3715500170,2014-06-23T00:00:00Z,442500,3,1.75,1600,10280,1,0,0,3,7,1050,550,1977,0,98034,47.725,-122.174,1590,8100
9578080040,2014-08-12T00:00:00Z,589000,3,3,1720,954,3,0,0,3,8,1460,260,2006,0,98119,47.648,-122.358,1720,1294
3449900030,2014-09-11T00:00:00Z,423000,4,2.5,2660,5539,2,0,0,3,8,2660,0,2004,0,98059,47.4981,-122.162,2380,5539
7454001120,2014-12-12T00:00:00Z,285950,2,1,710,7120,1,0,0,5,6,710,0,1942,0,98146,47.5122,-122.374,1100,7020
3276930050,2014-07-28T00:00:00Z,699950,3,2.5,3370,36218,2,0,0,4,9,3370,0,1988,0,98075,47.5855,-121.987,2980,31793
8159610060,2014-11-19T00:00:00Z,233000,3,2,1400,9177,1,0,0,3,7,1400,0,1974,0,98001,47.3415,-122.272,2020,8547
0200800330,2014-07-11T00:00:00Z,440000,3,1.75,1450,6829,1,0,0,3,8,1450,0,1983,0,98052,47.7222,-122.108,1950,7622
1737100830,2015-02-05T00:00:00Z,577000,4,2.25,2360,7490,2,0,0,3,8,2360,0,1979,0,98033,47.6988,-122.169,2360,7490
2206700215,2015-04-22T00:00:00Z,550000,4,2,2070,9822,1,0,0,5,7,2070,0,1955,0,98006,47.566,-122.14,1300,9572
4338800720,2015-02-24T00:00:00Z,240000,4,2,1750,7800,1,0,0,4,6,1750,0,1944,0,98166,47.4791,-122.347,1270,7800
1136100045,2014-10-15T00:00:00Z,494950,2,1.75,2220,33000,1,0,0,4,8,2220,0,1970,0,98072,47.7403,-122.129,2220,33000
7100000035,2014-12-12T00:00:00Z,315000,2,1,860,8308,1,0,0,3,7,860,0,1948,0,98146,47.508,-122.378,1200,8308
2412600070,2014-10-30T00:00:00Z,230000,6,3,2180,7220,2,0,0,3,7,2180,0,1980,0,98003,47.3046,-122.305,2260,7344
7967950040,2015-04-16T00:00:00Z,485000,4,2.5,3710,15935,1,0,0,3,10,2130,1580,2005,0,98001,47.3528,-122.267,3674,17913
6453300055,2014-10-07T00:00:00Z,188000,1,1,550,16345,1,0,0,3,4,550,0,1945,0,98106,47.5181,-122.339,1100,9240
0291310100,2015-01-16T00:00:00Z,400000,3,2.5,1600,2388,2,0,0,3,8,1600,0,2004,0,98027,47.5345,-122.069,1410,1287
0626049091,2014-06-27T00:00:00Z,275500,2,1,720,11400,1,0,0,5,6,720,0,1951,0,98133,47.7641,-122.341,1690,8075
1421039067,2014-10-27T00:00:00Z,218000,4,1,1620,17500,1,0,0,3,7,1620,0,1962,0,98023,47.3021,-122.388,2400,17394
8961980290,2014-09-04T00:00:00Z,666500,4,2.5,2860,6600,2,0,0,3,9,2860,0,2000,0,98074,47.6067,-122.017,2790,6723
8562500200,2014-06-05T00:00:00Z,375000,3,1.75,960,8106,1,0,0,3,7,960,0,1962,0,98052,47.6737,-122.156,1650,8035
8895800200,2014-10-17T00:00:00Z,1100000,4,2.75,3590,5625,2,0,0,3,10,3590,0,2012,0,98052,47.6959,-122.133,3590,5625
1574700140,2014-08-08T00:00:00Z,550000,3,1.75,1830,9720,1,0,1,3,7,1150,680,1928,1976,98040,47.5511,-122.23,3380,10854
8888000055,2014-12-30T00:00:00Z,530000,3,0.75,920,20412,1,1,2,5,6,920,0,1950,0,98070,47.4781,-122.49,1162,54705
6102400166,2014-09-05T00:00:00Z,649000,3,2,1810,17006,2,1,4,3,8,1810,0,1913,1987,98166,47.4663,-122.369,2180,24911
3419600125,2014-07-01T00:00:00Z,245000,3,2,1190,4072,1.5,0,0,5,6,1190,0,1907,0,98118,47.5276,-122.274,1680,5850
1678400105,2015-02-12T00:00:00Z,339000,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,1920,0,98178,47.504,-122.227,2850,6867
2424059127,2014-08-20T00:00:00Z,952000,2,1.75,3490,88909,1,0,3,3,10,2320,1170,1980,0,98006,47.5462,-122.112,3490,40185
8081020330,2014-07-29T00:00:00Z,1320000,4,3.25,3470,11843,1,0,3,3,11,2270,1200,1989,0,98006,47.5513,-122.135,3910,13247
4006000281,2014-07-29T00:00:00Z,227000,3,1.75,2380,12681,1,0,0,1,6,1380,1000,1918,0,98118,47.5294,-122.279,1720,6377
8859000045,2015-04-24T00:00:00Z,545000,4,2.75,2180,8480,1,0,3,4,7,1210,970,1959,0,98146,47.4961,-122.366,2240,8497
3303960080,2015-03-31T00:00:00Z,972800,5,3.25,3500,10457,2,0,0,3,11,3500,0,2001,0,98059,47.5198,-122.157,3500,11734
2710600045,2014-06-16T00:00:00Z,460000,3,1.75,1550,4708,1,0,0,4,7,860,690,1949,0,98115,47.6759,-122.286,1880,5600
1775801090,2014-05-30T00:00:00Z,465000,4,2.25,1820,20349,1,0,0,5,8,1340,480,1977,0,98072,47.7415,-122.096,1270,12800
9385200042,2015-03-18T00:00:00Z,529500,3,2.25,1410,905,3,0,0,3,9,1410,0,2014,0,98116,47.5818,-122.402,1510,1352
5651010320,2014-07-22T00:00:00Z,335000,2,2,1380,5840,1,0,0,3,7,1380,0,1988,0,98011,47.7732,-122.172,1810,5035
8731980680,2015-01-12T00:00:00Z,329000,3,2.75,1920,7700,1,0,0,4,8,1320,600,1978,0,98023,47.3213,-122.378,2040,8000
1432600415,2014-09-19T00:00:00Z,215000,3,1,1150,7560,1,0,0,4,6,1150,0,1958,0,98058,47.4613,-122.184,1230,7560
7140800100,2014-10-14T00:00:00Z,125000,3,1,920,7276,1,0,0,4,6,920,0,1961,0,98002,47.285,-122.211,1120,7276
3459600180,2014-06-26T00:00:00Z,827000,4,2.5,3230,12100,1,0,0,3,9,1870,1360,1977,0,98006,47.562,-122.146,2670,10200
1336800670,2014-12-29T00:00:00Z,1425000,5,3,2840,6240,2,0,0,5,9,2440,400,1905,0,98112,47.6285,-122.309,2940,6000
4338800370,2014-11-17T00:00:00Z,220000,3,1,1000,6020,1,0,0,3,6,1000,0,1944,0,98166,47.4793,-122.346,1300,8640
1498302783,2014-05-19T00:00:00Z,333000,4,2,1580,7800,2,0,0,2,6,1580,0,1906,0,98144,47.5848,-122.302,1190,4440
4019300195,2015-01-24T00:00:00Z,900000,3,3,2990,30869,2,0,0,3,10,2990,0,1951,2003,98155,47.7602,-122.278,1750,15802
9558010300,2015-04-23T00:00:00Z,390000,4,2.5,1940,3864,2,0,0,3,8,1940,0,2003,0,98058,47.4507,-122.12,1900,3864
4232901120,2014-05-20T00:00:00Z,792000,3,1.5,1570,1050,2,0,0,3,8,1570,0,1915,0,98109,47.6358,-122.356,2070,3600
0705700240,2015-02-18T00:00:00Z,380000,4,2.5,2320,10079,2,0,0,3,7,2320,0,1994,0,98038,47.3828,-122.026,2010,7438
9235900030,2014-07-17T00:00:00Z,245000,2,1,860,6120,1,0,0,3,7,860,0,1948,0,98155,47.7503,-122.328,1100,6860
2024059084,2015-03-13T00:00:00Z,625000,4,2.75,2290,21486,1,0,2,5,7,2290,0,1963,0,98006,47.5515,-122.189,2540,15936
2770601763,2015-03-23T00:00:00Z,450000,3,3.5,1790,1288,3,0,0,3,8,1390,400,2000,0,98199,47.651,-122.384,1560,1426
3751602329,2014-06-27T00:00:00Z,215500,2,1.75,1220,15600,1,0,0,3,6,1220,0,1972,0,98001,47.2853,-122.265,1510,17818
7577700136,2015-02-26T00:00:00Z,615000,3,1.75,1780,5175,1,0,0,4,7,990,790,1927,0,98116,47.5696,-122.386,1780,5175
6306800080,2014-08-06T00:00:00Z,378950,4,2.5,1867,15314,2,0,0,3,9,1867,0,2013,0,98030,47.3524,-122.198,2616,8048
7880010060,2015-04-06T00:00:00Z,699000,4,2.5,3230,40319,2,0,0,4,10,3230,0,1987,0,98027,47.4856,-122.069,2990,40234
3585300445,2014-08-22T00:00:00Z,892500,3,1.75,2120,56192,1,0,1,3,9,1720,400,1959,0,98177,47.7665,-122.372,2240,20500
7283900036,2014-08-18T00:00:00Z,402500,3,1,990,10752,1.5,0,0,4,7,990,0,1929,0,98133,47.7648,-122.35,1820,7600
0871001365,2015-02-19T00:00:00Z,655000,3,1.75,1800,5102,1,0,0,3,7,1170,630,1952,0,98199,47.6514,-122.407,1720,5102
2767601100,2014-10-27T00:00:00Z,513000,4,2,2090,4000,1,0,0,3,7,1480,610,1951,0,98107,47.6751,-122.379,1510,5000
2881700273,2014-08-19T00:00:00Z,385000,4,2,1820,7102,1,0,0,3,7,1220,600,1950,0,98155,47.7447,-122.324,1650,8184
5104510860,2015-05-06T00:00:00Z,425000,4,3,2430,5502,2,0,0,3,8,2430,0,2002,0,98038,47.356,-122.014,2000,5702
7211400535,2015-03-23T00:00:00Z,275500,4,1,1290,5000,1.5,0,0,3,7,1290,0,1957,0,98146,47.5128,-122.358,1440,2500
1523550480,2014-06-13T00:00:00Z,580000,3,2.5,2040,4627,2,0,0,3,8,2040,0,1992,0,98052,47.6365,-122.108,2230,4500
8835220090,2014-08-07T00:00:00Z,313500,3,2.25,1440,3488,2,0,0,4,7,1440,0,1983,0,98034,47.7257,-122.162,1390,3488
7986401205,2015-04-25T00:00:00Z,530000,2,1,760,3000,1,0,0,3,6,760,0,1922,0,98107,47.6633,-122.357,1630,3600
1338800365,2014-05-07T00:00:00Z,1500000,6,2.5,3560,6480,2.5,0,0,4,11,3560,0,1914,0,98112,47.627,-122.304,2780,6480
3797310150,2015-02-18T00:00:00Z,285000,4,2.5,1800,9229,2,0,0,3,7,1800,0,1994,0,98022,47.1927,-122.015,1970,9231
6099400140,2014-09-04T00:00:00Z,230000,5,1,1920,19040,1,0,0,3,7,1160,760,1961,0,98168,47.4756,-122.294,1920,11520
0415100015,2014-07-25T00:00:00Z,301000,3,1,1060,9241,1,0,0,4,7,1060,0,1956,0,98133,47.7465,-122.339,1900,6484
4036400040,2015-02-09T00:00:00Z,648000,5,2.5,2210,10772,1,0,2,3,9,1430,780,1964,0,98155,47.7383,-122.288,2720,9858
5137000170,2014-12-17T00:00:00Z,352500,4,2.5,2100,10750,1,0,2,4,8,2100,0,1967,0,98023,47.3338,-122.337,2310,10425
7237501190,2014-10-10T00:00:00Z,1780000,4,3.25,4890,13402,2,0,0,3,13,4890,0,2004,0,98059,47.5303,-122.131,5790,13539
1352300520,2015-01-13T00:00:00Z,294000,3,3,1670,4120,1.5,0,0,3,7,1140,530,1929,2012,98055,47.4881,-122.199,1010,4120
2917200475,2015-03-23T00:00:00Z,430000,2,1,760,7114,1,0,0,3,6,760,0,1946,0,98103,47.7005,-122.352,780,7102
7960100220,2015-04-16T00:00:00Z,710000,4,2.75,2460,3600,2,0,0,3,8,1640,820,1907,2007,98122,47.6093,-122.297,1890,3600
0369000881,2014-09-05T00:00:00Z,777000,4,4,2680,6000,1,0,0,3,7,1380,1300,1962,2014,98199,47.6557,-122.388,1930,6000
3629920600,2014-05-16T00:00:00Z,619500,3,2.5,2170,5000,2,0,0,3,9,2170,0,2003,0,98029,47.5458,-121.996,2170,5000
7772800020,2014-08-13T00:00:00Z,750000,3,3.75,2460,7630,1,0,0,5,8,1940,520,1976,0,98177,47.7147,-122.373,2000,7326
9433000460,2014-10-07T00:00:00Z,779950,4,2.75,2990,4298,2,0,0,3,9,2990,0,2014,0,98052,47.7101,-122.108,2990,4837
5707500050,2014-07-18T00:00:00Z,739375,5,3,2640,3200,2,0,0,4,7,2140,500,1906,0,98112,47.6188,-122.308,1540,2242
2848700585,2015-04-24T00:00:00Z,255000,1,1,810,5000,1,0,1,3,7,590,220,1936,0,98106,47.5696,-122.36,1920,5000
9407100310,2014-11-13T00:00:00Z,312620,3,2.5,1260,11877,1,0,0,3,7,1260,0,1975,0,98045,47.4442,-121.762,1430,9790
1245003375,2015-04-08T00:00:00Z,658000,3,1,1290,12005,1,0,0,4,7,1290,0,1966,0,98033,47.6835,-122.199,1930,8000
5634500251,2015-03-27T00:00:00Z,450000,3,1,1160,36831,1,0,0,3,7,1160,0,1938,0,98028,47.7507,-122.237,1800,15640
6163901381,2014-12-04T00:00:00Z,295000,3,1,1000,8320,1,0,0,5,6,1000,0,1951,0,98155,47.7548,-122.316,1090,8450
9547202265,2015-04-27T00:00:00Z,990000,3,3.25,2460,4182,2,0,0,5,8,2100,360,1910,0,98115,47.6782,-122.311,2370,4284
2122059014,2015-04-09T00:00:00Z,277500,4,2,1700,12048,2,0,0,3,7,1700,0,1990,0,98030,47.3748,-122.186,1960,7650
0312000295,2015-01-22T00:00:00Z,400000,2,1,920,5120,1,0,0,5,7,920,0,1952,0,98136,47.5569,-122.394,1190,5120
0565300110,2014-12-16T00:00:00Z,432500,3,2.5,2390,6435,1,0,0,3,8,1600,790,1978,0,98034,47.726,-122.194,2020,7300
4219400580,2014-06-12T00:00:00Z,1688000,4,2.5,3000,7500,2,0,0,3,9,3000,0,1937,1994,98105,47.6571,-122.277,2580,5000
7588700177,2015-04-20T00:00:00Z,310000,1,0.75,520,2885,1,0,0,4,6,520,0,1947,0,98117,47.6886,-122.378,980,4241
6819100080,2014-10-01T00:00:00Z,636100,3,1,1010,6000,1.5,0,0,3,7,1010,0,1919,1977,98119,47.6438,-122.357,1960,4000
0304000380,2014-10-06T00:00:00Z,197000,3,1,1090,17630,1,0,0,4,7,1090,0,1962,0,98002,47.288,-122.196,1300,12000
2817100900,2014-05-19T00:00:00Z,256500,2,1,1120,9912,1,0,0,4,6,1120,0,1980,0,98070,47.3735,-122.43,1540,9750
0522059299,2015-02-04T00:00:00Z,300000,3,1.75,1280,12776,1,0,0,4,7,1280,0,1977,0,98031,47.4212,-122.199,1680,11704
7852090570,2015-03-17T00:00:00Z,560000,4,2.5,2630,5710,2,0,0,3,8,2630,0,2001,0,98065,47.5342,-121.876,2550,5500
7518500301,2015-03-01T00:00:00Z,490000,3,1,1180,2250,1.5,0,0,3,7,1180,0,1902,0,98117,47.6779,-122.377,1320,5100
1591600676,2015-03-11T00:00:00Z,246000,3,1,990,9145,1.5,0,0,4,6,990,0,1939,0,98146,47.5022,-122.36,1640,8320
3905030140,2014-06-22T00:00:00Z,545000,4,2.5,2090,6023,2,0,0,3,8,2090,0,1990,0,98029,47.5713,-121.997,2090,6023
5366200030,2015-02-05T00:00:00Z,535000,3,2.75,2490,3600,2,0,0,3,8,2290,200,1906,0,98122,47.6098,-122.292,1880,3600
5045700470,2015-03-19T00:00:00Z,563950,4,2.75,3050,4750,2,0,0,3,8,3050,0,2014,0,98059,47.4857,-122.153,2730,5480
7338220370,2014-10-06T00:00:00Z,297000,4,2.5,2230,4952,2,0,0,3,8,2230,0,2011,0,98002,47.3363,-122.211,2030,3721
1623300055,2015-03-23T00:00:00Z,823000,5,1.75,2640,7722,1.5,0,0,4,7,1650,990,1915,0,98117,47.6802,-122.361,1750,4000
8563080270,2014-08-21T00:00:00Z,824000,4,2.5,2320,14240,1,0,0,4,9,1620,700,1974,0,98008,47.6269,-122.09,2810,13200
0927200380,2015-04-20T00:00:00Z,465000,4,2.5,2090,12833,1,0,0,3,7,1220,870,1969,0,98034,47.7266,-122.175,1740,11200
7940710070,2014-08-22T00:00:00Z,394000,3,2.5,1370,4400,1,0,0,3,8,1370,0,1988,0,98034,47.7139,-122.203,1630,4400
0272000125,2014-08-29T00:00:00Z,438000,3,1,1200,4000,1.5,0,0,4,6,1200,0,1923,0,98144,47.5881,-122.299,1390,4000
3526039116,2014-11-18T00:00:00Z,549000,3,1.75,2000,6130,1,0,0,4,8,1120,880,1951,0,98117,47.6925,-122.388,2140,7150
7129303970,2015-03-04T00:00:00Z,239950,2,1,1280,5500,1,0,0,3,7,1280,0,1949,0,98118,47.5179,-122.264,1270,5500
9578080130,2014-07-02T00:00:00Z,625000,3,3,1820,1641,3,0,0,3,8,1540,280,2006,0,98119,47.6482,-122.358,1720,1501
2327000110,2014-07-14T00:00:00Z,950000,4,3.25,3820,15293,2,0,0,3,10,3820,0,2003,0,98074,47.6097,-122.017,2790,7142
6386550040,2014-12-23T00:00:00Z,345500,4,2.5,2160,9682,2,0,0,3,8,2160,0,1999,0,98031,47.4106,-122.204,1770,9600
8658303585,2014-08-07T00:00:00Z,252500,2,1,900,7500,1,0,0,4,6,900,0,1961,0,98014,47.6481,-121.916,1190,10000
7861000021,2015-04-29T00:00:00Z,309933,3,1.75,1820,78408,1,0,0,3,6,1220,600,1950,0,98042,47.3364,-122.128,1340,78408
8861500065,2015-01-14T00:00:00Z,599500,4,2.25,2020,10260,2,0,0,4,7,2020,0,1984,0,98052,47.6801,-122.114,2020,10311
2781250560,2014-12-02T00:00:00Z,234000,2,2,1200,3624,2,0,0,3,6,1200,0,2003,0,98038,47.349,-122.025,1360,2693
8078560140,2014-05-19T00:00:00Z,290000,4,2.5,1700,7280,2,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,7475
8029600400,2015-02-13T00:00:00Z,383150,3,2,2210,6387,1,0,0,3,8,2210,0,2003,0,98003,47.265,-122.302,2570,6497
