carat,cut,color,clarity,depth,table,price,x,y,z
0.34,Premium,G,VS1,62.2,55,821,4.52,4.48,2.8
1.03,Ideal,E,SI1,62,57,5330,6.47,6.44,4
0.33,Ideal,J,VVS1,62.1,54,509,4.45,4.47,2.77
0.94,Very Good,H,SI2,61.9,57,3394,6.21,6.29,3.87
1.04,Ideal,G,VS2,62.8,56,6542,6.48,6.42,4.05
0.9,Ideal,J,IF,62.2,57,3677,6.17,6.14,3.83
1.21,Premium,I,SI1,62.8,57,5218,6.74,6.67,4.21
0.53,Ideal,G,VVS1,62.1,56,1958,5.19,5.21,3.23
0.27,Very Good,G,VVS2,61.9,57,442,4.12,4.15,2.56
1.5,Good,E,VS2,57.8,63,14565,7.58,7.53,4.37
1,Premium,G,VS2,62.3,58,5242,6.35,6.29,3.94
0.3,Ideal,G,VVS1,61.7,55,747,4.31,4.35,2.67
0.91,Ideal,E,SI1,62.3,55,5431,6.2,6.23,3.87
1.01,Good,G,VS2,63.6,60,5701,6.35,6.3,4.02
1.21,Premium,I,SI2,59.9,58,4879,6.94,6.91,4.15
1.21,Ideal,G,VS2,60.1,57,9873,6.94,6.98,4.18
1.22,Ideal,I,SI2,60.7,57,4714,6.92,6.88,4.19
0.24,Ideal,H,VVS1,60.7,57,504,4.02,4.05,2.44
1.67,Ideal,H,VS2,61.7,55,12327,7.68,7.61,4.72
0.52,Ideal,E,SI1,62.4,58,1656,5.16,5.13,3.21
0.9,Good,H,SI2,64.1,58,3105,6.05,6.02,3.87
0.4,Ideal,I,VS1,61.2,56,736,4.76,4.82,2.93
0.72,Good,F,VVS2,61.3,65,3145,5.76,5.72,3.52
0.32,Premium,D,SI2,62.5,58,530,4.38,4.33,2.72
0.73,Ideal,I,VVS2,62.3,55,2519,5.77,5.76,3.59
0.81,Fair,I,VS2,64.6,59,2414,5.83,5.78,3.75
0.52,Very Good,G,SI1,61.7,57,1311,5.13,5.16,3.17
1.2,Ideal,J,VS2,61.6,54,4099,6.88,6.82,4.22
0.44,Very Good,J,VS1,63.2,57,891,4.86,4.82,3.06
1.23,Premium,I,SI2,62.5,60,5269,6.82,6.75,4.24
0.7,Very Good,I,VVS1,61.6,58,2390,5.69,5.71,3.51
1.53,Ideal,F,SI1,60.3,57,11713,7.45,7.52,4.51
0.35,Ideal,E,VVS1,61.3,56,916,4.52,4.55,2.78
0.46,Ideal,J,VVS1,61.8,56,1018,4.97,4.93,3.06
1.13,Ideal,F,VS2,60.1,56,8157,6.76,6.84,4.09
0.3,Premium,I,VS1,62.9,59,608,4.3,4.22,2.68
0.7,Good,I,SI1,58.5,61,2276,5.76,5.82,3.39
0.9,Ideal,D,SI1,62.4,55,5656,6.15,6.19,3.85
1.01,Premium,E,SI2,60,61,4921,6.53,6.47,3.9
0.54,Ideal,I,VS1,62.3,57,1452,5.2,5.24,3.25
1.22,Premium,I,VS2,59.3,59,6156,7.01,6.96,4.14
0.28,Premium,G,VVS2,60.2,60,646,4.26,4.24,2.56
1.09,Ideal,F,VS2,60.9,54,7385,6.66,6.73,4.08
0.55,Ideal,F,VS2,61.3,54,1649,5.27,5.33,3.25
0.26,Ideal,H,VS1,62.6,56,448,4.07,4.09,2.55
0.5,Good,J,VVS2,64.1,57,1105,5,4.95,3.19
0.31,Good,G,VS2,63.4,59,544,4.29,4.32,2.73
1.1,Very Good,D,VVS2,61.7,56,11132,6.64,6.65,4.1
0.5,Good,F,VS1,61.5,61,1613,5.01,5.07,3.1
0.31,Ideal,G,VS1,62.4,55,802,4.35,4.33,2.71
1.56,Premium,I,VS2,60.8,59,7326,7.56,7.51,4.58
0.3,Ideal,F,VVS1,61.6,57,1041,4.33,4.34,2.67
1.59,Ideal,I,VS1,61.2,58,11119,7.52,7.5,4.6
1.05,Ideal,E,VVS2,62.4,56,8982,6.49,6.52,4.06
1.49,Premium,H,SI1,61.9,57,10096,7.35,7.31,4.54
1,Very Good,D,VS2,62.6,58,6762,6.31,6.38,3.97
0.55,Very Good,D,SI2,63.3,56,1295,5.22,5.24,3.31
1.27,Very Good,H,VS1,60.7,54,8235,7.01,7.05,4.27
0.7,Premium,G,SI1,63,59,2150,5.64,5.6,3.54
0.38,Ideal,E,VS1,62.7,55,1000,4.6,4.65,2.9
1.5,Very Good,D,VS2,62.4,57,17153,7.2,7.25,4.51
1.55,Premium,E,SI2,58.5,57,7161,7.66,7.57,4.46
0.41,Very Good,E,SI1,63.1,57,904,4.78,4.73,3
0.7,Ideal,E,VS1,62.7,57,3016,5.65,5.7,3.56
1.2,Ideal,F,VS2,62.3,56,8590,6.82,6.79,4.24
0.5,Good,F,VS2,63.2,58,1436,5,5.03,3.17
0.97,Ideal,G,SI2,61.6,56,4743,6.31,6.39,3.91
1.51,Fair,E,VS2,65,58,12829,7.06,7.12,4.61
1.6,Premium,H,VS1,62.5,58,12084,7.47,7.37,4.64
1.01,Very Good,D,SI1,62.6,56,5731,6.36,6.39,3.99
0.3,Ideal,F,VS1,62.1,55,612,4.31,4.35,2.69
0.4,Good,I,VVS2,59.7,62,750,4.75,4.79,2.85
1.53,Very Good,E,SI1,60.8,60,12386,7.43,7.51,4.54
0.4,Fair,G,VS1,57.1,64,798,4.88,4.9,2.79
0.45,Premium,I,SI1,60.3,59,941,4.99,4.93,2.99
0.33,Very Good,F,VVS1,61.1,58,912,4.42,4.46,2.71
1.01,Premium,D,SI2,61.7,59,4072,6.41,6.37,3.94
0.72,Premium,E,SI2,62.6,59,2355,5.7,5.74,3.58
0.33,Ideal,H,IF,61,55,959,4.5,4.49,2.74
0.91,Fair,D,VS2,64.5,55,4765,6.24,6.07,3.97
0.31,Premium,H,IF,61.7,58,1046,4.36,4.33,2.68
1.31,Premium,D,VVS1,62.8,55,17496,7.01,6.95,4.38
0.7,Premium,E,SI2,60.8,59,2463,5.75,5.7,3.48
1.05,Premium,G,SI2,61.3,58,4241,6.55,6.6,4.03
0.93,Good,G,VS1,63.8,59,4503,6.15,6.21,3.94
0.74,Ideal,H,VS1,62.1,55,3254,5.82,5.84,3.62
1.02,Fair,F,VVS1,64.6,59,7960,6.31,6.26,4.06
0.76,Very Good,I,VS2,63.3,57,2551,5.79,5.83,3.68
0.35,Very Good,G,IF,62.1,54,892,4.53,4.57,2.82
0.93,Premium,E,I1,62.3,60,2647,6.23,6.2,3.87
1.01,Good,G,VS1,63.2,58,6499,6.34,6.38,4.02
0.4,Ideal,E,SI2,61.2,55,666,4.74,4.77,2.91
1.27,Good,J,SI2,66,59,4542,6.71,6.75,4.44
0.72,Ideal,H,VVS1,62,55,2958,5.74,5.77,3.57
0.73,Very Good,G,VS2,62.1,59,2966,5.68,5.73,3.54
1.21,Premium,J,VVS1,61.3,59,6001,6.86,6.81,4.19
0.6,Ideal,E,VS2,61.2,56,2079,5.44,5.45,3.33
0.71,Good,E,SI2,58.8,63,2120,5.75,5.88,3.42
0.54,Premium,G,VS1,61.6,58,1760,5.25,5.21,3.22
0.36,Very Good,H,VVS1,62,55,753,4.57,4.6,2.84
1.35,Ideal,J,VS2,61.4,57,5862,7.1,7.13,4.37
1,Good,D,SI2,62.8,61,4520,6.31,6.36,3.98
0.8,Ideal,D,SI1,62.6,55,3597,5.91,5.94,3.71
1.03,Ideal,E,VVS2,60.6,59,10003,6.5,6.53,3.95
1.1,Very Good,H,SI1,62.1,58,4276,6.59,6.61,4.1
1.3,Ideal,G,IF,62.3,56,12467,6.95,6.99,4.34
1.54,Premium,I,SI1,60.9,59,8258,7.42,7.46,4.53
0.3,Good,H,VVS2,63.4,57,605,4.21,4.24,2.68
1.22,Good,I,VS1,59.2,61,6713,7.01,6.95,4.13
2,Fair,J,I1,66.5,56,6796,7.93,7.8,5.23
0.32,Premium,G,VS2,62.1,60,720,4.39,4.34,2.71
1.22,Ideal,F,VS2,62.6,56,8733,6.8,6.78,4.25
0.72,Ideal,G,SI1,61.4,54,2548,5.79,5.81,3.56
0.32,Ideal,G,VS1,62.4,56,679,4.37,4.38,2.73
0.9,Premium,E,SI2,63,57,3084,6.08,6.05,3.82
0.58,Ideal,G,SI1,61.4,55,1330,5.38,5.41,3.31
1.03,Ideal,G,SI2,62.3,59,4928,6.44,6.46,4.02
0.32,Very Good,H,SI1,61.8,56,461,4.4,4.43,2.73
0.35,Very Good,F,VS1,60.3,58.6,842,4.56,4.59,2.76
0.56,Ideal,G,VVS2,61.6,56,1976,5.29,5.32,3.27
1.12,Fair,G,VS1,64.8,56,5487,6.48,6.52,4.21
1.2,Premium,F,SI2,62.9,57,5712,6.8,6.72,4.25
2.03,Ideal,H,SI2,61.9,57,11379,8.14,8.1,5.03
0.51,Ideal,D,VS2,62.9,56,1716,5.1,5.07,3.2
0.68,Fair,G,SI1,58,71,1633,5.85,5.7,3.35
2.16,Premium,J,VVS1,61.5,58,17891,8.36,8.26,5.11
0.71,Ideal,F,SI1,62.9,57,2381,5.71,5.65,3.57
0.56,Ideal,D,SI1,62.5,56,1814,5.26,5.24,3.28
1.27,Premium,H,VS2,61.1,58,7849,6.96,6.88,4.23
1.68,Good,E,I1,64.3,60,5871,7.48,7.44,4.8
0.32,Ideal,F,VS2,62.6,55,828,4.41,4.38,2.75
1.07,Ideal,E,SI2,61.2,56,4799,6.63,6.66,4.07
0.7,Ideal,D,SI2,62.1,56,2575,5.67,5.71,3.53
1.01,Good,D,SI1,63.9,62,5147,6.31,6.25,4.01
0.43,Very Good,D,SI2,63.3,57,858,4.82,4.79,3.04
0.71,Ideal,G,VVS1,62.8,56,3254,5.71,5.76,3.6
1.5,Ideal,H,VVS2,61.3,56,8224,7.37,7.28,4.49
1.2,Very Good,F,VS2,63.5,57,8870,6.73,6.65,4.25
1,Very Good,D,SI1,62.1,61,5390,6.3,6.32,3.92
3,Fair,H,I1,67.1,57,8044,8.93,8.84,5.97
0.7,Very Good,G,VS2,60,58,2527,5.73,5.77,3.45
0.37,Premium,F,VS2,59.8,59,957,4.66,4.63,2.78
0.72,Ideal,H,SI2,61.3,56,2372,5.75,5.77,3.53
0.71,Ideal,I,SI1,61,56,2319,5.75,5.78,3.52
0.3,Ideal,I,VVS1,62.1,57,540,4.29,4.34,2.68
0.46,Ideal,I,VS2,62.3,59,952,4.95,4.91,3.07
1.51,Very Good,I,SI1,62.7,61,8637,7.27,7.33,4.58
0.32,Ideal,G,VVS2,62.2,56,730,4.34,4.38,2.71
1.2,Premium,H,VS2,61.4,59,6333,6.79,6.75,4.16
0.51,Ideal,G,VS1,61,55,1781,5.21,5.11,3.15
0.36,Ideal,E,VS2,60.8,56,1013,4.64,4.6,2.81
0.5,Very Good,F,SI2,62.9,63,1125,4.99,4.93,3.12
1.13,Ideal,H,SI2,62,57,4556,6.74,6.64,4.15
1.02,Premium,E,I1,60.4,62,3519,6.52,6.47,3.92
0.33,Ideal,F,IF,61.2,56,1240,4.47,4.49,2.74
1,Very Good,F,VS2,63.2,56,6701,6.32,6.37,4.01
0.7,Very Good,G,VS1,62.8,57,2475,5.63,5.68,3.55
1.05,Ideal,J,SI1,61.7,55,4405,6.54,6.56,4.04
0.35,Premium,D,VS2,62,58,1063,4.56,4.54,2.82
0.91,Good,F,VVS2,62.6,61,5225,6.12,6.19,3.85
0.54,Very Good,D,VS2,60.6,58,1892,5.26,5.3,3.2
1.01,Premium,G,SI1,62.6,60,5006,6.36,6.29,3.96
0.71,Premium,G,SI2,62.7,60,2147,5.69,5.63,3.55
0.7,Premium,F,VS2,63,61,2648,5.64,5.59,3.54
0.7,Very Good,H,VS2,62.1,55,2106,5.66,5.71,3.53
0.35,Ideal,D,SI1,61.1,56,780,4.55,4.59,2.79
0.31,Ideal,G,VVS1,62.5,54,1046,4.37,4.33,2.72
1.04,Very Good,H,I1,61.6,61,3203,6.45,6.47,3.98
0.92,Very Good,D,SI1,62,58,5086,6.18,6.21,3.84
0.32,Premium,G,VS1,61.3,62,828,4.42,4.39,2.7
2.07,Premium,E,SI2,61.4,58,13786,8.24,8.19,5.04
0.55,Ideal,G,IF,60.9,57,2789,5.28,5.3,3.22
0.39,Premium,H,VVS1,61.5,56,990,4.73,4.7,2.9
0.31,Ideal,E,VS2,61.5,55,872,4.41,4.37,2.7
0.79,Premium,G,VS1,62.3,56,3053,5.94,5.87,3.68
0.7,Ideal,F,SI1,61.5,56,2348,5.74,5.7,3.52
0.55,Ideal,G,SI1,61.7,55,1605,5.25,5.28,3.25
0.5,Good,E,SI2,63.7,55,1077,5.03,5.08,3.22
1.7,Premium,H,VVS2,61.4,58,10337,7.66,7.62,4.69
0.95,Premium,F,SI2,62.4,59,4171,6.26,6.21,3.89
0.72,Fair,J,SI2,66.1,55,1762,5.51,5.56,3.66
0.53,Premium,D,VS1,59.2,60,2147,5.37,5.31,3.16
1.52,Premium,I,SI1,61.2,60,8299,7.41,7.36,4.52
0.5,Good,F,SI1,57.9,62,1231,5.21,5.18,3.01
0.7,Good,F,SI1,63.7,58,2242,5.62,5.65,3.59
0.31,Ideal,I,VVS1,62,54,571,4.34,4.37,2.7
0.76,Good,E,VS2,63.2,56,3249,5.82,5.86,3.69
0.53,Ideal,E,SI1,60.6,57,1607,5.27,5.23,3.18
1.23,Ideal,F,SI2,61.9,56,5163,6.89,6.93,4.28
0.51,Very Good,E,VS2,63,59,1590,5.05,5.08,3.19
1.26,Ideal,H,SI2,61.8,54,6597,6.95,6.99,4.31
1.24,Premium,J,SI1,61.8,58,4687,6.9,6.86,4.25
0.43,Very Good,G,SI1,60.4,58,754,4.87,4.9,2.95
0.3,Ideal,D,SI1,61.7,56,709,4.35,4.31,2.67
1.11,Premium,J,VS2,59.9,60,4315,6.78,6.71,4.04
0.32,Premium,I,VVS2,62.1,59,561,4.35,4.38,2.71
1.2,Very Good,I,VVS2,59.9,55,6558,6.88,6.94,4.14
0.32,Premium,D,VS2,60.3,60,972,4.44,4.42,2.67
1.51,Ideal,J,VS1,61.8,59,8678,7.36,7.39,4.56
1,Fair,G,SI1,68.2,60,3833,6.02,5.94,4.08
0.55,Premium,F,SI1,61.9,59,1617,5.29,5.24,3.26
0.78,Ideal,H,SI1,61.1,57,2616,5.9,5.94,3.62
0.4,Ideal,G,VVS1,62.4,57,1123,4.74,4.78,2.97
1.07,Premium,G,SI2,58.5,61,4278,6.71,6.59,3.89
1.7,Premium,F,SI2,61.8,60,10377,7.64,7.56,4.7
0.47,Ideal,I,VS2,62.1,54,884,4.99,5.03,3.11
0.53,Ideal,G,SI1,60.7,56,1371,5.22,5.27,3.18
0.4,Premium,G,VVS2,61.7,59,1050,4.76,4.73,2.93
2.08,Very Good,J,SI1,62.6,58,12637,8.09,8.15,5.08
0.33,Ideal,H,VS1,61.4,57,743,4.49,4.44,2.74
0.46,Good,F,VS1,61.6,62.2,1168,4.84,5,3.04
1.5,Ideal,H,VS2,62.2,57,10886,7.33,7.27,4.54
1.5,Ideal,E,SI1,60.4,59,12265,7.38,7.43,4.47
1.01,Very Good,D,SI2,63.1,54,5703,6.39,6.35,4.02
0.77,Fair,H,VS1,64.6,56.4,2594,5.78,5.84,3.75
0.34,Premium,H,VS2,60.2,60,689,4.56,4.51,2.73
1.21,Ideal,F,SI2,61.5,57,5028,6.88,6.82,4.21
0.82,Very Good,F,SI2,62.9,59,2643,5.89,5.93,3.72
1,Good,D,SI1,59.9,62,6568,6.41,6.45,3.85
1.51,Premium,F,VS1,62.7,59,13134,7.31,7.23,4.56
1.02,Ideal,G,SI2,62.7,57,4370,6.44,6.42,4.03
1.01,Ideal,F,VS1,62.2,57,7240,6.48,6.39,4
1.01,Premium,D,SI1,62.7,58,4909,6.38,6.34,3.99
0.5,Very Good,E,SI1,63.3,59,1415,5.03,4.99,3.17
0.54,Ideal,G,IF,61.5,55,2289,5.24,5.3,3.23
0.34,Very Good,F,VS2,61.5,58.2,730,4.49,4.51,2.77
0.5,Good,D,SI1,57.2,60,1190,5.25,5.2,2.99
0.76,Ideal,D,SI1,62.3,55,3732,5.81,5.84,3.63
0.7,Very Good,I,SI1,62.2,58,2136,5.63,5.66,3.51
0.42,Very Good,E,SI1,61.5,61,722,4.82,4.87,2.98
2.04,Ideal,I,SI2,62.8,57,10282,8.11,8.07,5.08
1.06,Ideal,G,VS2,62.7,55,6411,6.53,6.49,4.08
0.36,Premium,H,VS2,60.9,59,568,4.58,4.62,2.8
1.02,Ideal,D,VS1,62.7,55,7118,6.49,6.4,4.04
1,Ideal,I,SI1,62.5,56,4649,6.38,6.41,4
0.7,Ideal,I,VS2,62.4,56,2056,5.71,5.66,3.55
0.38,Premium,J,SI1,61.3,59,513,4.62,4.68,2.85
0.35,Ideal,H,IF,60.7,56,1017,4.62,4.61,2.8
0.79,Ideal,F,SI1,62.8,56,2878,5.88,5.9,3.7
1.62,Ideal,H,VS2,62.4,57,11114,7.48,7.53,4.68
1.38,Ideal,F,SI2,62,58,7767,7.12,7.17,4.43
0.4,Premium,H,VS1,62.7,59,731,4.63,4.71,2.93
0.77,Ideal,I,VS2,61.2,59,2558,5.91,5.95,3.63
0.51,Ideal,G,VVS2,62,57,1877,5.11,5.15,3.18
0.65,Very Good,I,IF,61,55,2332,5.65,5.73,3.47
0.9,Good,E,SI1,64.3,62,3400,6,6.07,3.88
0.71,Very Good,E,VS2,62.5,58,3344,5.69,5.73,3.57
0.3,Very Good,I,VS1,60.4,58,473,4.34,4.4,2.64
0.91,Premium,E,SI1,62.5,61,4434,6.19,6.1,3.84
0.3,Premium,G,VVS2,62.7,56,878,4.31,4.24,2.68
0.4,Good,D,SI2,63.4,59,622,4.67,4.7,2.97
0.43,Ideal,I,VS1,62.4,56,1218,4.81,4.84,3.01
0.51,Premium,D,SI1,60.1,60,1569,5.14,5.18,3.1
1.07,Very Good,G,SI2,62.9,59,4321,6.51,6.58,4.12
1.16,Ideal,I,VS2,59.3,56,4869,6.84,6.88,4.07
1.01,Premium,F,SI1,63,58,4632,6.33,6.29,3.98
1.33,Ideal,G,VS1,62,55,10539,7.12,7.07,4.4
1.01,Good,F,VS2,63.1,60,6159,6.29,6.39,4
2.29,Premium,I,VS2,60.8,60,18653,8.47,8.5,5.16
0.54,Ideal,D,SI2,61.3,57,1247,5.27,5.24,3.22
1.5,Very Good,H,VS2,60,62,11220,7.38,7.41,4.44
0.7,Good,F,SI2,63.3,58,1978,5.57,5.61,3.54
0.34,Ideal,F,VS2,62.5,55,880,4.51,4.48,2.81
1.02,Premium,D,SI2,60,62,4381,6.59,6.5,3.93
0.26,Premium,E,VVS1,61.7,59,769,4.14,4.1,2.54
0.3,Ideal,I,VS2,61.5,58,438,4.28,4.31,2.64
0.71,Very Good,F,SI2,63.4,57,2266,5.7,5.63,3.59
0.5,Ideal,D,VS1,61.9,54,1792,5.1,5.14,3.17
0.9,Premium,E,VS1,59.4,59,5535,6.28,6.31,3.74
0.53,Ideal,E,VVS1,61.5,54,3352,5.25,5.23,3.22
1.51,Ideal,I,VS2,61.6,57,9352,7.34,7.28,4.5
0.56,Ideal,F,VS1,61.7,56,1915,5.3,5.33,3.28
0.72,Very Good,I,SI2,63.4,56,1907,5.67,5.72,3.61
0.51,Ideal,E,VS1,62.8,57,2075,5.1,5.07,3.2
1.24,Ideal,I,VS2,62,55,6076,6.9,6.87,4.27
0.3,Very Good,G,VS2,60.8,61,526,4.31,4.34,2.63
0.31,Premium,H,VS2,62.7,59,628,4.32,4.29,2.7
1,Premium,F,VS2,62.8,59,6328,6.35,6.32,3.98
1.61,Ideal,I,VS2,62.5,57,10098,7.49,7.43,4.66
1,Very Good,G,VVS2,60.3,62,7163,6.41,6.45,3.88
1.19,Fair,H,I1,65.1,59,2892,6.62,6.55,4.29
1.83,Premium,H,SI1,60.4,59,10162,7.89,7.85,4.75
2,Ideal,J,VS2,61,57,14323,8.08,8.13,4.94
0.51,Good,G,VVS2,63.3,58,1800,5.04,5.07,3.2
1.2,Ideal,I,SI1,60.3,56,5763,6.87,6.97,4.17
2.01,Premium,J,VS2,61.1,59,13228,8.07,8.04,4.92
0.5,Ideal,E,SI1,60.8,57,1410,5.09,5.14,3.11
1.04,Ideal,I,SI1,61.9,54,4941,6.51,6.57,4.05
0.9,Premium,G,SI1,60.6,62,2830,6.21,6.13,3.74
1.18,Ideal,H,SI1,61.5,57,6440,6.78,6.82,4.18
0.39,Very Good,E,VS2,62.7,59,794,4.64,4.68,2.92
0.51,Premium,E,VVS2,61,61,2060,5.17,5.13,3.14
1.51,Very Good,I,VS1,61.8,63,9640,7.34,7.28,4.52
0.53,Ideal,D,SI2,62.9,54,1412,5.17,5.13,3.24
0.3,Ideal,F,VS1,61.3,55,731,4.36,4.32,2.66
0.37,Ideal,F,IF,62,57,1092,4.59,4.62,2.85
2.17,Ideal,I,SI1,60.4,56,17381,8.43,8.36,5.07
1,Ideal,F,VVS2,61.3,56,5914,6.44,6.41,3.94
0.5,Ideal,F,SI1,60.2,63,1374,5.12,5.15,3.09
0.3,Premium,F,VS2,61.5,60,605,4.26,4.29,2.63
0.71,Premium,E,VS2,62.4,60,2613,5.68,5.66,3.54
1.11,Premium,H,SI1,62.1,58,5102,6.6,6.57,4.09
0.3,Ideal,D,VVS2,59.5,56,950,4.42,4.38,2.62
0.9,Good,H,VS2,64,58,3919,6.11,6.07,3.9
1.01,Very Good,H,VVS2,63.3,57,6097,6.39,6.35,4.03
1.2,Ideal,H,SI1,61.9,54,6169,6.8,6.86,4.23
1.51,Premium,J,SI1,60.6,57,7255,7.46,7.38,4.5
0.56,Ideal,E,SI1,60.9,56,1698,5.35,5.32,3.25
0.33,Premium,G,VS2,61.4,60,579,4.41,4.45,2.72
1.23,Premium,I,VS2,61.7,58,5521,6.85,6.87,4.23
2.19,Premium,I,SI2,62.5,58,15169,8.31,8.26,5.18
0.7,Very Good,F,VS2,58.9,58,2362,5.77,5.8,3.41
0.28,Ideal,G,IF,61.3,57,650,4.25,4.27,2.6
0.27,Ideal,I,VS1,62.2,54,432,4.16,4.2,2.6
0.34,Premium,I,SI1,61.8,57,574,4.51,4.46,2.77
1.02,Premium,H,SI1,62.2,52,3581,6.47,6.43,4.01
0.51,Ideal,H,SI2,62.5,55,983,5.1,5.14,3.2
2.23,Premium,J,SI2,61.3,60,13931,8.4,8.35,5.13
0.29,Premium,E,VVS1,60.9,61,807,4.27,4.23,2.59
0.96,Very Good,F,SI1,62.1,62,4755,6.24,6.32,3.9
1.02,Very Good,F,VS2,61.7,58,6479,6.47,6.5,4
0.33,Ideal,F,IF,61.5,55,1114,4.47,4.44,2.74
1.01,Very Good,I,SI1,60.1,59,5712,6.44,6.47,3.88
1.35,Premium,J,SI1,61.1,61,5715,7.13,7.1,4.35
0.79,Good,F,SI1,58.1,59,2756,6.06,6.13,3.54
0.51,Ideal,D,SI1,61.9,54,1569,5.14,5.2,3.19
1.01,Premium,H,SI1,63,60,4642,6.36,6.33,4
0.71,Premium,F,SI1,61.1,62,2317,5.76,5.72,3.51
1,Ideal,F,SI2,61.3,57,4425,6.4,6.46,3.94
1.14,Ideal,D,SI2,61.4,56,5548,6.69,6.77,4.13
0.4,Premium,F,VVS1,61.1,59,1323,4.78,4.75,2.91
0.35,Ideal,H,VVS1,61.6,55,773,4.55,4.57,2.81
1.53,Very Good,H,SI1,61.3,56,10446,7.42,7.44,4.56
0.5,Ideal,E,SI1,61.6,57,1316,5.09,5.13,3.15
1.11,Premium,I,SI2,61.2,61,4028,6.69,6.65,4.08
1.56,Premium,E,SI2,62.4,60,9909,7.36,7.41,4.61
0.86,Premium,I,I1,62.6,56,1828,6.11,6.03,3.8
0.59,Ideal,D,VS2,60.9,57,2352,5.42,5.48,3.32
0.31,Premium,D,SI2,62.7,59,593,4.35,4.3,2.71
0.34,Ideal,H,SI1,60.7,56,628,4.58,4.52,2.76
0.32,Ideal,G,SI1,61.3,56,477,4.39,4.42,2.7
0.3,Very Good,D,SI1,62.1,58,552,4.25,4.28,2.65
0.54,Ideal,D,VVS2,61.3,56,2671,5.22,5.26,3.21
0.33,Ideal,F,VS2,62.3,56,666,4.41,4.45,2.76
1.01,Ideal,G,VS2,59.8,61,6132,6.51,6.54,3.9
0.73,Ideal,H,VS2,62.7,55,2793,5.72,5.76,3.6
1.33,Premium,G,SI2,61.3,59,4634,7.06,6.93,4.29
0.32,Premium,D,SI1,61.5,59,589,4.39,4.42,2.71
1.01,Very Good,F,VS2,62.9,55,7411,6.36,6.42,4.02
0.31,Very Good,H,VVS2,61.2,55,578,4.41,4.44,2.7
0.54,Ideal,F,VS2,61,56,1615,5.27,5.32,3.23
2.03,Premium,F,SI1,61.3,59,17803,8.15,8.22,5.02
0.55,Very Good,E,SI1,61,61,1551,5.25,5.3,3.22
0.39,Premium,E,VVS1,60.7,58,1300,4.69,4.73,2.86
0.37,Premium,F,SI2,60.2,60,624,4.7,4.6,2.8
0.35,Premium,E,VS2,59.5,58,767,4.59,4.62,2.74
0.32,Ideal,H,SI1,60.6,57,449,4.4,4.44,2.68
0.25,Premium,E,VS2,59.7,61,525,4.1,4.08,2.44
1.12,Very Good,F,SI2,61.5,58,4953,6.63,6.68,4.09
0.3,Very Good,D,SI1,62.3,57,524,4.26,4.31,2.67
0.95,Ideal,E,VS1,61.5,57,5983,6.28,6.3,3.87
0.33,Ideal,E,SI1,61.6,55,702,4.47,4.49,2.76
0.51,Good,D,SI2,63.8,56,1180,5.07,5.09,3.24
0.56,Ideal,E,VS1,61.8,56,2010,5.28,5.33,3.28
0.37,Premium,F,VS1,62.7,51,833,4.65,4.57,2.89
0.7,Ideal,F,SI1,59.8,55,2665,5.83,5.75,3.46
0.39,Very Good,G,VS2,60.4,61,787,4.67,4.7,2.83
0.23,Very Good,E,VVS1,62.5,54,478,3.94,3.96,2.47
1.01,Ideal,G,VS2,61.5,57,6516,6.49,6.45,3.98
0.31,Ideal,G,VVS2,61.8,56,687,4.37,4.4,2.71
1.52,Premium,E,VS1,59.9,60,16779,7.47,7.39,4.45
1.02,Premium,G,VS1,62,56,6683,6.5,6.43,4.01
1.7,Ideal,I,VS1,60.1,57,12209,7.8,7.77,4.68
1.25,Very Good,G,VS1,62.7,56,8580,6.81,6.93,4.31
1.57,Ideal,G,VS1,61.9,55,13462,7.53,7.47,4.64
1.5,Premium,F,VVS2,58.8,58,17203,7.51,7.43,4.39
1.02,Very Good,H,SI1,63.2,57,4688,6.44,6.38,4.05
0.38,Very Good,D,VS2,63.1,55,1005,4.6,4.59,2.9
0.57,Very Good,I,VS2,62.2,55,1267,5.33,5.34,3.32
1.13,Ideal,E,SI1,61.7,57,6674,6.65,6.81,4.15
0.33,Ideal,D,SI1,62.5,54,608,4.43,4.44,2.77
1.04,Very Good,G,SI2,60.6,57,4703,6.56,6.6,3.99
0.91,Premium,F,SI2,61.7,58,3609,6.22,6.29,3.86
0.25,Ideal,G,VVS1,62.6,56,582,4.01,4.05,2.52
0.71,Premium,E,SI1,63,58,2554,5.72,5.68,3.59
1.26,Ideal,J,VVS1,61.4,60,6186,6.92,6.95,4.26
2.04,Good,I,SI1,57.7,64,11820,8.39,8.31,4.82
1.3,Very Good,F,SI2,61.1,58,6149,6.98,7.02,4.28
0.71,Ideal,G,SI1,60.6,57,2233,5.72,5.8,3.49
1.13,Ideal,I,VS2,62.2,55,5165,6.69,6.67,4.15
1.01,Very Good,D,SI2,61.9,58,4727,6.43,6.49,4
0.36,Very Good,G,VS1,60.7,57.1,821,4.57,4.65,2.79
1.23,Ideal,H,VS2,62.2,55,7130,6.81,6.85,4.25
0.8,Ideal,H,VVS1,61.8,57,3732,5.93,5.89,3.65
0.34,Ideal,D,VVS1,61.5,56,1133,4.47,4.5,2.76
0.3,Ideal,D,VS2,61.9,57,710,4.29,4.33,2.67
0.54,Good,E,SI2,63.8,54,1163,5.17,5.18,3.3
0.4,Ideal,E,VS1,62.1,55,898,4.75,4.79,2.96
