nonViolPerPop,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn
6667.1,21460,3.19,12.99,70.45,3.32,35.9,13.19,30.84,13.32,8.77,0,0,28611,77.43,0.64,20.58,23.29,14.13,14.71,31144,9773,10285,8306,8017,11646,6793,3338,15.73,15.21,35.87,7.28,9.73,54.95,21.39,16.47,22.15,17.4,8.59,26.09,13.21,10.96,3.52,75.2,68.59,82.19,73.25,51.28,53.91,669,3.96,3969,13.93,23.43,34.27,46.56,2.58,4.33,6.34,8.61,67.1,9.26,12.25,9.92,3.16,3.17,3.14,70.08,14.5,51.41,2,1035,86.66,69.92,2.22,33.72,1985,6.48,0.62,92400,112700,132300,39900,285,388,561,276,442,35.1,29,12.2,0,0,18.49,50.2,26.9,49.07,87.83,30.8,697.7,0.51,0
2880.63,12567,2.51,0.63,97.12,0.93,3.7,13.03,20.15,9.21,20.84,0,0,34255,66.22,0.74,56.29,39.03,1.94,33.23,40414,17231,17254,1096,13788,26219,10953,797,6.48,4.04,17.2,22.09,4.72,51.69,6.91,19.64,11.17,29.13,10.14,20.36,10.7,10.43,2.84,76.94,73.77,90.65,81.23,55.57,69.34,87,0.84,400,3.5,5.5,8.75,12.75,0.11,0.18,0.28,0.41,95.38,0.27,4.28,3.22,2.45,2.43,2.51,73.47,2.3,48.96,3,392,92.73,74.05,0.26,35.71,1975,1.86,0.11,93400,120800,157900,64500,379,500,610,231,581,26.7,22.9,11,0,0,3.18,12.95,39.77,65.91,67.04,34.8,361.5,0.28,0
4458.44,23302,4.17,7.95,82.42,1.36,19.55,14.06,30.74,14.58,4.44,23302,100,51594,88.74,2.55,38.24,17.3,5.92,12.75,52659,15142,16771,4590,6108,12843,9872,973,5.34,4.93,24.25,10.32,5.1,48.14,21.21,14.52,14.49,23.72,8.43,42.59,12.03,9.94,3.49,82.9,75.36,88.3,80.68,48.57,57.79,536,3.46,1672,6.76,16.87,18.66,33.19,0.48,1.21,1.34,2.38,84.6,2.25,10.56,8.94,3.27,3.29,3.19,82.83,6.06,22.51,3,193,96.66,82.4,3.63,26.42,1970,2.5,0.24,153000,203400,259300,106300,458,617,843,385,714,28.2,25.1,11.9,0,0,7.18,58.08,45.88,59.47,94.53,14.2,1641.4,0.27,0
4533.01,13989,2.48,3.77,87.34,0.3,13.97,13.4,24.92,12.38,17.24,0,0,20742,64.95,0.82,45.55,37.23,14.32,23.05,26537,10172,10779,5055,8009,6695,4771,2593,18.67,12.6,29.22,10.18,11.19,52.03,26.3,26.55,22.76,16,9.49,32.35,12.37,11.06,3.06,64.53,62.07,72.18,67.36,54.12,66.96,599,4.92,288,6.94,8.68,11.11,18.06,0.14,0.18,0.23,0.37,83.02,2.98,4.77,3.17,2.46,2.54,2.3,67.11,1.95,36.53,3,300,94.96,64.9,2.67,51,1939,9.52,0.12,31400,41700,56400,25000,201,256,302,101,320,31.9,16.9,14.3,0,0,2.06,81.52,63.16,89.58,93.2,4.7,2980.2,0.83,0
6827.88,11305,2.83,26.32,73.22,0.12,0.78,14.98,25.7,11.62,13.68,0,0,16853,64.89,1.85,26.56,35.71,13.89,12.92,19341,8145,9310,4946,0,0,10736,3604,32.89,21.67,41.04,9.98,12.87,42.59,12.52,22.32,20.23,19.83,8.96,26.5,12.96,11.15,3.27,67.21,61.49,73.55,69.17,43.16,53.96,352,3.23,66,0,0,10.61,10.61,0,0,0.06,0.06,79.97,1.12,7.76,5.78,2.74,2.69,2.86,66.24,5.05,40.92,3,476,89.36,67.57,6.51,57.77,1961,11.45,0.13,27900,42300,59900,32000,105,165,244,139,260,28,20.4,15.7,0,0,0.58,88.74,60.5,87.17,96.91,10.6,1070.5,0.36,0
6593.18,11227,2.65,30.21,69.48,0.16,0.49,13.53,26.26,12.63,14.44,0,0,21645,76.12,1.71,25,35.22,13.21,14.47,27219,11256,13594,5755,0,24245,28059,2115,19.55,19.77,40.08,10.47,6.1,56.13,31.31,17.45,27.64,19.09,11.72,26.54,14.96,13.52,3.05,61.31,54.49,61.2,60.08,65.95,70.02,533,5.18,65,35.38,35.38,35.38,35.38,0.2,0.2,0.2,0.2,98.18,0.18,4.53,3.32,2.56,2.6,2.5,57.84,3.77,48.26,3,287,93.66,56.85,4.18,44.25,1965,11.48,0.38,39400,53300,72100,32700,125,215,299,174,299,26.9,21,12.6,0,0,0.58,76.98,49.14,84.18,91.56,7.1,1574.2,0.31,0
2253.09,13279,2.3,8.49,84.84,4.99,5.5,9.13,26.85,11.48,12.06,13279,100,39603,83.86,0.8,55.6,24.39,3.41,11.54,51820,20977,22232,14788,40380,12417,13135,773,5.83,5.94,15.25,48.52,5.21,70.81,13.49,43.54,6.13,49.05,7.36,37.05,10.41,8.98,2.98,78.65,78.1,93.71,72.12,72.16,76.49,182,2.25,2480,32.34,43.91,52.06,56.17,6.04,8.2,9.72,10.49,80.07,3.08,3.82,2.23,2.3,2.74,1.99,49.15,2.42,61.27,2,327,94.64,41.15,2.14,39.76,1951,0.8,0.16,144300,174800,220700,76400,512,620,722,210,668,26.2,23,15.3,0,0,18.68,44.24,52.59,72.53,80.78,1.9,6974.3,8.67,0
7240.37,12345,2.51,0.83,94.67,3.37,1.86,12.64,24.29,11.44,11.34,12362,100,37159,80.99,0.59,52.06,26.53,2.5,17.16,46275,17764,17929,19167,15260,13492,16721,443,3.63,2.41,10.01,27.18,3.3,69.35,18.3,22.71,9.76,33.13,10.17,26.67,14.44,12.42,3,78.76,79.29,96.03,76.55,50,70.2,85,0.94,796,5.03,7.91,13.69,20.98,0.32,0.51,0.88,1.35,93.27,0.52,3.7,2.56,2.48,2.71,2.06,71.3,2.03,48.33,3,227,95.59,65.36,0.88,14.1,1978,0.93,0,126000,156800,196500,70500,402,507,626,224,573,24.7,21.9,10.9,0,0,6.44,50.66,42.69,71.74,86.92,5.5,2241.3,6.84,0
1935.36,14265,3.07,1.34,97.1,1.04,1.22,19.05,31.62,17.7,7.28,2371,16.62,43861,88.08,0.91,39.74,19.66,5.66,12.88,47349,16023,15926,19959,15120,22451,13562,718,5.5,5.02,16.58,22.12,5.01,69.99,24.11,26.64,12.66,27.89,7.83,30.86,9.9,8.96,3.21,79.9,79.31,89.25,85.26,55.98,67.87,126,1.39,535,8.41,9.72,11.03,13.27,0.32,0.36,0.41,0.5,94.15,0.34,4.18,3.28,2.81,2.94,2.38,80.71,1.31,46.64,3,211,95.65,77.2,0.95,52.61,1968,0.71,0.58,118600,143500,169000,50400,255,479,624,369,574,22.8,22.6,13.2,0,0,3.75,72.56,55.33,72.14,89.52,29.7,479.7,2.89,0
2999.82,10678,2.98,2.4,73.97,1.13,34.19,16.39,28.02,12.85,9.69,0,0,26136,79.72,1.85,29.02,25.15,6.13,14.51,29530,10317,11713,10836,11743,7611,5648,1699,16.11,18.42,38.5,9.74,7.12,56.96,10.79,21.03,21.5,21.57,7.64,21.39,10.71,9.23,3.4,81.96,77.41,86.13,83.72,51.58,56.66,103,1.15,1340,7.46,11.42,22.09,42.84,0.94,1.43,2.77,5.38,68.27,6.8,8.75,6.97,2.95,2.97,2.89,74.72,9.67,39.81,3,439,89.1,74.19,1.82,60.36,1964,10.98,1.22,25900,37200,54600,28700,185,246,320,135,316,21,16.9,11.6,6,0,12.55,66.35,49.64,82.94,95.04,4.9,2163.3,0,0
4230.91,21128,2.5,1.96,97.49,0.27,0.63,13.09,25.19,12.81,14.55,21128,100,25547,71.79,0.42,35.91,33.55,7.84,19.77,31739,11919,11906,14637,31028,4948,8627,2633,12.66,8.49,28.16,11.06,7.01,55.06,29.76,21.1,23.04,20.34,10.56,27.46,13.3,12.04,3.05,73.85,71.65,81.69,76.98,50.65,59.83,360,2.08,476,3.99,3.99,3.99,3.99,0.09,0.09,0.09,0.09,93.92,0.55,3.54,2.44,2.46,2.68,2.06,70.79,1.25,42.6,3,431,95.15,65.12,2.32,42,1956,3.98,0.32,35800,47800,63400,27600,217,282,346,129,333,24.5,15.2,11.7,0,0,2.25,74.47,63,91.98,96.22,8.8,2404.8,0.34,0
8241.94,34378,2.45,21.82,75.5,1.7,1.34,13.65,25.55,12.19,15.4,34378,100,21881,71.57,0.31,34.9,32.24,9.39,20.27,26629,12169,14016,6172,4438,9772,5597,6571,19.64,12.12,29.65,16.72,7.83,54.05,7.73,25.23,11.27,25.95,13.01,27.19,16.99,15.18,2.98,63.04,57.54,62.69,67.75,62.56,68.48,1148,3.98,974,12.22,13.14,16.84,37.78,0.35,0.37,0.48,1.07,94.66,0.89,4.66,3.05,2.38,2.43,2.31,59.49,3.54,49.1,3,1875,88.23,58.3,1.92,38.61,1965,8.75,0.41,35000,49800,72500,37500,178,279,361,183,364,26.3,19.3,13.1,45,24,2.83,45.78,49.38,76.1,82.17,16,2144.9,0.05,0
4776.35,10891,2.48,1.46,96.5,0.39,2.45,13.55,24.72,11.44,14.76,0,0,25324,76.35,2.39,45.35,34.5,5.67,18.49,30679,11844,11854,13176,12233,17945,7676,961,8.92,7.33,23.31,12.04,5.73,60.93,34.81,22.58,28.08,20.33,9.02,22.3,11.43,10.32,3,77.96,75.89,87.88,79.51,64.91,76.99,84,0.96,48,0,0,0,16.67,0,0,0,0.07,97.32,0.39,3.45,2.42,2.45,2.52,2.26,74.03,1.05,37.52,3,347,92.67,71.86,1.73,49.86,1948,6.04,0.68,32100,43300,62600,30500,186,243,292,106,330,22.2,16.2,11.8,13,0,0.44,77.65,58.45,85.61,92.78,5.2,2102,0.2,0
3990.54,34012,2.14,1.07,98.12,0.43,1.83,9.04,17.98,8.56,28.7,34012,100,25906,59.1,0.51,55.49,49.21,3.71,28.87,33578,16721,16881,5061,22173,11533,14283,2357,7.12,5.5,18.44,18.91,3.89,49.29,10.16,24.25,8.92,25.65,10.13,20.78,12.53,11.47,2.64,73.38,72.09,80.75,69.51,65.07,77.38,224,0.79,2400,5.17,7.38,8.58,12.54,0.36,0.52,0.61,0.88,92.76,0.57,1.76,1.1,2.08,2.15,1.91,72.87,1.06,69.4,2,2523,86.3,70.49,0.52,16.01,1973,2.49,0,60900,76500,99700,38800,312,395,473,161,466,27.8,22.8,11.7,0,0,7.06,14.7,47.97,73.84,78.16,10.7,3173.9,0.65,0
6903.54,109199,2.92,21.15,50.46,22.95,10.78,14.35,27.49,13.44,9.96,109199,100,36605,79.57,0.56,34.19,22.23,10.85,22.12,41183,14271,16380,12108,11478,12510,10988,9007,8.48,6.8,19.04,19.2,6.55,62.7,13.74,22.94,11.76,23.56,10.68,31.28,14.29,12.51,3.33,72.02,67.59,79.37,73.37,63.04,70.66,2818,3.48,19770,12.34,20.29,31.66,40.52,2.23,3.67,5.73,7.34,75.03,2.48,9.13,6.77,2.85,2.95,2.68,64.16,9.25,47.35,3,2519,93.69,61.88,2.02,26.36,1965,3.05,0.22,105900,140600,186200,80300,383,511,629,246,578,28,25.5,12.1,47,9,18.1,46.72,43.03,65.04,86.92,31.3,3488.3,3.7,11.45
13751.15,24832,2.38,10.39,86.05,1.41,16.5,9.66,26.43,11.67,10.67,0,0,28121,80.82,0.84,38.07,19.69,5.32,13.61,31663,15547,16460,9337,23290,13734,13547,2507,10.39,9.45,20.15,20.84,2.86,71.63,2.91,16.67,7.47,23.8,14.95,37.06,16.99,15.89,2.97,76.31,73.2,85.14,78.33,67.8,78.17,291,1.99,2312,12.93,16.78,22.92,30.28,1.2,1.56,2.13,2.82,78.79,3.64,3.51,2.03,2.31,2.27,2.35,41.27,5.5,65.73,2,1797,85.3,42.06,1.84,20.87,1957,8.58,1.21,103400,147400,197900,94500,419,559,730,311,608,30.9,26.7,12.8,0,113,9.31,33.18,37.97,57.39,66.45,5.7,4378,1.67,0
10385.16,22754,2.71,21.26,75.56,0.57,8.3,13.83,25.82,12.12,12.46,0,0,25268,77.36,1.65,28.1,28.59,8.51,13.4,30513,12292,13802,6797,12475,104100,6602,4004,17.84,14.22,32.03,13.45,5.34,60.55,16.97,18.88,19.25,21.82,11.77,23.21,14.76,13.4,3.15,66.79,60.59,70.03,74.54,52.65,64.3,890,4.57,1033,12.29,31.95,38.92,47.14,0.56,1.45,1.77,2.14,90.35,1.99,6.52,4.82,2.67,2.62,2.76,64.63,7.05,49.11,3,955,89.79,65.81,2.2,29.42,1973,13.03,0.73,42500,59900,89500,47000,224,315,397,173,400,28,22.5,13,0,6,4.54,50.54,42.36,76.15,84.52,21.9,1037.9,0,0
3868.68,18604,2.65,1.4,97.36,0.67,1.27,17.44,29.62,16.84,13.69,0,0,24215,71.35,1,45.67,34.4,6.51,20.35,30570,11428,11311,9778,10230,34137,8487,1840,10.69,8.31,23.57,13.31,6.44,57.57,26.15,27.69,20.29,22.79,8.4,33.44,10.57,9.55,3.07,76.87,75.52,73.21,80.33,68.4,76.94,216,1.41,298,18.46,21.81,32.89,35.57,0.3,0.35,0.53,0.57,96.54,0.29,4.53,3.05,2.45,2.6,2.17,69.4,1.21,45.54,3,452,93.94,65.47,5.97,42.92,1945,4.81,0.32,34000,44400,59600,25600,184,234,284,100,316,22.1,15.7,12.1,0,0,1.6,84.43,57.23,84.54,94.66,6.3,2950.2,0.28,0
1318.76,10191,2.95,0.8,97.85,0.62,1.25,17.45,29.26,16.22,10.2,5382,52.81,40321,81.77,1.63,41.56,27.88,4.72,14.58,46700,15806,15915,7575,0,5067,10430,400,4.1,6.53,21.5,18.84,5.55,67.85,17.95,27.12,14.2,27.96,6.8,32.14,9.36,8.13,3.26,82.96,81.18,94.84,80.72,60.85,76.91,79,1.08,304,30.59,35.2,39.8,42.43,0.91,1.05,1.19,1.27,94.24,0.63,4.82,3.7,2.82,3.04,2.16,80.67,1.39,35.49,3,171,95.29,74.73,3.51,64.91,1957,0,0,102700,123500,150900,48200,313,467,572,259,527,23.9,21.7,12.5,0,0,2.98,82.88,64.02,90.75,93.73,24.2,421,1.1,0
5759.96,11265,2.39,0.04,98.85,0.47,0.83,11.61,20.79,8.76,17.63,0,0,24091,71.82,2.64,51.14,36.74,5.88,12.88,30546,12032,12149,6820,5437,2180,10185,1204,11,12.48,23,15.97,4.67,59.85,27.3,23.44,19.26,24.25,7.88,21.94,10.2,9.14,2.94,78.26,78.61,75.3,87.16,67.62,79.43,141,1.39,86,0,0,0,6.98,0,0,0,0.05,98,0.06,2.91,1.91,2.33,2.54,1.81,78.51,0.78,42.31,3,272,94.55,72.27,1.1,48.9,1953,2.08,0.16,32900,47600,66600,33700,162,222,303,141,268,22.9,19.8,13,0,0,0.76,72.91,59.13,85.23,93.95,14.9,755.9,0.25,0
15920.01,13024,2.25,31.3,67.17,0.5,6.09,9.62,20.98,9.8,19.56,13024,100,23269,69.71,0.9,35.81,36.36,6.41,13.41,26628,13006,15955,7066,14581,6469,7267,2610,20.64,13.67,39.4,11.76,8.89,53.53,7.47,21.68,12.04,21.68,16.81,32.88,16.73,16.77,2.83,49.89,42.44,53.59,42.01,62.84,62.39,893,8.51,1783,11.61,17.67,30.79,37.58,1.59,2.42,4.22,5.14,81.87,2.64,4.68,2.64,2.19,2.1,2.29,53.61,8.7,81.08,2,1905,75.26,55.75,4.41,42.52,1971,8.39,0.53,60600,84500,117300,56700,306,396,498,192,484,28.3,26.2,13,15,1,13.69,29.41,49.25,80.62,85.68,5.3,2442.6,2.28,0
8666.52,152466,2.45,33.67,64.97,0.97,0.64,13.77,26.7,13.56,13.57,152488,100,22197,72.7,0.52,30.1,29.87,9.76,14.79,27487,12332,15070,7144,10194,11128,12923,26803,18.18,12.71,31.04,18.24,6.9,56.09,18.02,23.37,17.19,24.71,13.36,30.6,16.68,15.18,2.99,59.57,52.66,65.52,61.86,60.61,66.87,8607,7.21,2574,18.3,23.39,34.42,43.28,0.31,0.39,0.58,0.73,96.49,0.45,4.27,2.78,2.37,2.52,2.19,57.71,2.85,56.42,2,7424,89.33,54.23,4.3,34.47,1961,7.15,0.37,37600,54100,75800,38200,177,271,361,184,360,25.7,19.5,13.7,150,2,1.69,63.33,53.12,84.4,88.15,122.7,1242.6,3.06,7.01
1118.88,11427,2.74,1.55,96.9,1.21,0.86,13.25,22.59,11.04,12.44,2576,22.54,50714,82.59,2.48,65.6,25.48,3.72,19.7,56769,24281,24445,17359,17800,19657,12783,302,2.72,4.41,12.49,30.49,3.46,66.27,20.15,20.3,10.98,37.78,6.46,27.48,8.63,7.58,3.08,87.59,81.9,95.32,86.81,58.68,70.25,29,0.36,424,14.15,14.15,24.06,28.77,0.53,0.53,0.89,1.07,93.17,0.58,3.6,2.78,2.67,2.8,2.13,84.09,0.57,31.66,3,208,95.26,80.12,3.37,59.13,1964,1.05,0.55,145200,185800,245500,100300,372,549,675,303,669,25.4,22.5,12.3,0,0,3.71,45.24,59.43,80.65,83.36,43.7,261.3,1.36,0
4129.36,30108,2.55,9.19,89.93,0.63,0.93,11.3,27.15,11.18,8.31,30108,100,38605,86.39,0.52,48.23,17.02,2.81,14.7,44796,18931,19976,8513,14480,23986,13529,1724,5.81,3.14,9.74,41.75,1.97,73.01,9.35,32.24,5.87,41.62,8.48,28.39,12.2,10.41,3.03,79.98,78.87,92.36,78.61,65.68,73.07,324,1.68,691,6.08,6.08,15.34,18.38,0.14,0.14,0.35,0.42,95.78,0.35,2.96,2.04,2.52,2.72,2.18,67.12,1.4,37.72,3,655,94.74,62.06,1.22,27.18,1980,2.07,0.29,75700,96900,144900,69200,396,458,533,137,537,22.1,22,12.9,0,0,2.3,47.98,36.3,67.71,75.16,22.6,1333.6,0.35,0
7746.48,69512,2.66,40.35,52.26,0.43,10.51,15.95,28.5,13.87,10.71,69512,100,17736,63.65,0.16,26.71,28.02,25.53,18.68,21900,8944,11361,6385,6774,3566,6103,21647,31.72,10.42,31.43,9.25,17.82,45.72,20.65,25.89,20.12,17.49,13.01,37.23,17.02,15.25,3.21,45.11,40.94,46.83,51.51,55.12,60.74,7494,12.28,1233,13.54,17.6,22.14,27.9,0.24,0.31,0.39,0.49,92.48,0.62,7.11,4.87,2.61,2.69,2.51,59.24,4.17,47.02,3,1807,93.54,57.55,13.12,46.93,1944,9.02,0.82,22500,32800,44500,22000,208,267,323,115,343,35.1,17,14.8,38,1,1.77,74.5,58.48,89.99,94.47,18.1,3846.4,1.63,9.84
7573.77,94440,2.6,27.19,70.8,1.35,1.71,16.61,31.09,16.76,8.64,94460,100,23430,78.83,1.1,34.59,20.48,7.99,11.08,30957,12925,15899,5436,4793,10989,11061,19898,21.89,12.13,24.79,27.26,8.73,57.69,6.23,29.18,9.32,32.53,10,36.05,13.16,11.66,3.16,68.02,64.66,75.15,67.86,58.73,64.07,4571,6.33,2506,25.18,40.06,51.68,60.85,0.67,1.06,1.37,1.61,78.51,1.47,5.44,3.53,2.5,2.75,2.23,58.49,4.61,51.49,2,4053,89.96,53.34,5.5,45.5,1971,6.12,0.67,41900,66000,94200,52300,198,254,327,129,333,24.2,18,13.1,46,1,2.65,79.32,49.61,79.34,92.78,42.4,2226.3,2.16,11.7
5596.66,14490,2.65,0.21,98.5,0.7,0.57,12.62,28.64,13.24,7.28,11208,77.35,39683,86.89,1.22,60.12,17.92,2.45,9.29,45494,17229,17341,14720,18417,3745,21128,479,3.39,5.96,13.83,26.47,2.95,73.58,28.71,17.4,14.54,29.54,7.72,28.59,8.31,8.02,3.1,87.72,87.82,93.31,87.75,63.38,71.69,96,1.02,173,3.47,3.47,17.92,17.92,0.04,0.04,0.21,0.21,97.02,0.8,3.3,2.34,2.59,2.98,1.95,71.81,0.95,41.79,3,154,97.26,62.58,0.65,18.83,1980,1.28,0.12,69200,86900,111300,42100,331,388,446,115,429,20.6,19.6,12,12,0,1.19,81.33,45.46,69.19,89.35,28.5,509.2,0.08,0
4585.46,12863,2.45,0.52,98.59,0.4,0.61,12.02,22.51,10.49,18.46,0,0,23044,71.15,1.43,44.53,36.06,5.99,19.87,29523,11732,11721,3754,7330,24236,2695,1335,10.98,9.53,27.71,11.15,7.03,54.51,32.55,21.6,27.25,21,11.13,21.46,13.4,12.42,2.92,72.6,72.02,80,76.72,66.58,76.64,137,1.12,139,20.14,26.62,36.69,42.45,0.22,0.29,0.4,0.46,97.02,0.63,3.19,2.09,2.32,2.39,2.17,69.05,0.84,47,3,247,95.51,66.99,3.64,40.89,1955,6.11,0.31,38300,52600,70900,32600,187,241,297,110,333,24.7,16,11.7,0,0,1.08,80.22,53.17,86.56,93.15,5.1,2539.7,0.29,0
1333.11,17076,3,2.66,93.63,2.04,3.01,11.51,22.73,10.95,11.34,13468,78.87,69917,81.95,1.86,72.09,23.95,2.11,18.07,80184,31655,33061,5928,8702,24000,4502,497,3.26,2.75,7.21,55.95,3.96,58.9,18.81,35.68,3.68,55.38,9.03,32.28,8.57,8.81,3.09,87.44,85.41,94.89,86.83,53.77,63.55,45,0.38,1126,9.06,19.8,29.75,35.97,0.6,1.31,1.96,2.37,91.94,0.73,3.42,2.69,2.69,2.83,2.17,82.25,0.37,25.94,3,224,96.21,77.97,1.79,37.5,1956,0.11,0.14,234600,310600,441000,206400,545,811,1001,456,877,25.4,19.5,12.7,0,0,6.59,56.25,58.21,79.61,89.28,25.8,661.4,5.9,0
1602.62,41659,2.79,1.89,76.19,20.51,5.32,13.31,21.14,10.81,11.17,41659,100,79797,84.41,1.3,68.32,20.73,1.85,19.69,87525,36509,38958,35795,12513,27831,25035,1303,3.16,1.59,4.79,53.58,2.33,62.98,21.21,27.54,3.88,54.05,5.47,24.88,8.74,7.15,3.04,88.39,86.29,95.6,88.46,41.74,53.23,242,0.8,9680,21.99,26.75,33.53,37.25,5.11,6.21,7.79,8.66,72.12,3.77,3.88,3.23,2.76,2.79,2.62,82.69,2.73,21.64,3,525,96.61,81.73,1.14,21.52,1966,0.08,0.03,448500,500001,500001,51501,905,1001,1001,96,1001,26.6,21.8,11.5,0,0,23.24,37.83,61.98,84.57,87.89,14.2,2942.9,0.81,0
5153.19,32063,2.29,0.64,93.48,4.4,5.13,8.1,24.76,9.84,8.07,32063,100,67723,84.67,0.94,62.06,14.75,2.2,12.2,79027,38932,39357,22951,19756,37456,27415,1209,3.78,0.75,4.05,56.35,2.36,74.6,20.45,24.5,3.48,54.94,10.65,38.97,13.33,11.96,2.83,83.43,82.2,93.96,83.26,61.06,68.78,124,0.8,2598,13.47,17.67,24.71,30.25,1.09,1.43,2,2.45,90.71,0.78,2.15,1.27,2.29,2.5,1.95,68.11,1.37,48.27,3,703,95.22,62.52,1.28,21.48,1956,0.36,0.17,416600,500001,500001,83401,755,1001,1001,246,1001,22.8,24.5,11.1,0,1,8.1,46.8,52.54,82.73,88.2,4.1,7874,0.88,0
6575.2,33187,2.36,33.04,64.94,1.34,1.46,12.1,27.72,13.38,11.08,33187,100,35516,81.75,0.75,41.03,22.19,6.75,18.64,41012,18358,23648,8523,22667,11771,10856,3966,12.12,6.94,19.83,32.79,5.37,68.93,5.8,28.16,6.66,36.47,13.43,37.71,17.38,15.58,2.97,54.67,47.6,66.45,55.13,68.07,76.75,2397,9.73,1215,13.74,20.49,31.28,33.17,0.5,0.75,1.15,1.21,94.05,0.75,4.75,2.82,2.33,2.39,2.27,49.08,3.16,50.26,2,1191,92.19,47.76,14.95,24.77,1965,4.62,0.22,99400,138500,193300,93900,368,533,672,304,602,27.1,21,13.3,10,2,3.66,56.32,47.02,78.1,83.77,6.6,5063.6,5.05,0
4857.96,15464,3.52,2.66,55.96,16.26,40.05,16.5,29.95,15.44,9.84,15464,100,36383,79.72,0.55,30.08,22.12,14.03,13.28,37332,12724,15281,11803,11880,11560,9966,1403,9.28,23.35,43.5,13.42,6.62,59.24,22.82,19.19,22.85,18.85,7.2,37.15,11.25,9.25,3.82,77.51,68.41,80.52,76.13,64.85,63.77,497,4.1,5873,13.72,22.9,33.13,42.6,5.21,8.7,12.58,16.18,43.12,15.02,17.45,13.88,3.4,3.54,3.21,58.81,22.23,58.14,2,140,96.91,56.42,1.43,15,1963,2.3,1.01,150100,205800,260700,110600,513,639,778,265,700,27,23.4,11.8,0,0,37.98,40.87,54.08,84.1,88.86,1.7,9248.8,1.17,0
7341.18,21951,2.49,0.52,95.28,0.72,6.5,9.48,19.57,9.11,20.05,0,0,24814,70.72,0.49,33.91,37.07,5.39,26.49,28293,12486,12644,9302,11326,9319,8864,2749,12.8,5.73,27.56,10.13,6.64,53.26,3.15,12.46,9.13,17.34,15.44,19.23,15.78,15.61,2.71,70,63.4,81.57,77.81,61.43,74.27,179,0.97,881,12.71,18.62,25.2,28.38,0.51,0.75,1.01,1.14,93.57,0.94,3.48,2.43,2.33,2.2,2.55,58.92,4.62,66.15,2,4629,65.59,62.43,0.35,21.86,1979,15.04,0.31,75500,97400,139700,64200,351,423,522,171,529,29.1,23.9,13.4,8,0,4.01,9.69,32.66,50.56,54.64,44.6,491.9,1.02,0
983.96,12339,2.72,0.11,97.85,1.82,0.45,11.43,20.29,10.89,20.31,12339,100,42240,72.92,0.25,69.62,43.43,1.59,31.21,46208,17063,16970,10037,8358,35621,18606,238,1.93,7.3,21.79,16.85,4.43,54.64,19.51,20.96,12.26,26.88,3.25,25.58,4.27,3.77,3.02,90.21,87.49,99.03,89.48,51.46,62.4,27,0.26,1340,1.94,2.24,6.57,9.48,0.21,0.24,0.71,1.03,82.06,2.27,4.05,3.39,2.72,2.73,2.55,96.59,0.37,5.89,3,47,98.97,96.36,2.13,46.81,1965,0.13,0.37,87600,105600,124800,37200,340,429,624,284,498,22.5,17.2,12.2,0,0,10.86,77.25,77.89,94.2,97.47,5.2,2394.1,2.54,0
