BALANCE,BALANCE_FREQUENCY,PURCHASES,CREDIT_LIMIT,ONEOFF_PURCHASES,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
2099.38356,1,556.52,3000,537,757.724201,0,12
3105.528894,1,0,4500,0,574.744631,0,7
780.382656,0.636364,0,1500,0,429.816935,0,12
7.297351,0.3,0,2500,0,4.363375,1,10
46.89543,0.727273,682.64,2000,0,170.244751,1,12
1717.662673,1,209.62,3000,0,973.486914,0,12
274.604824,1,341.37,2500,0,171.581036,0,12
332.678531,0.363636,0,2500,0,263.220674,0.5,12
276.213858,0.727273,449.86,1000,0,199.950493,0.181818,12
125.039376,0.909091,1118.91,1800,1118.91,150.169487,1,12
4204.42117,1,74.99,4500,0,1396.59728,0,12
900.229315,1,250.72,6500,250.72,259.315944,0.083333,12
1106.815562,1,0,1200,0,269.927525,0,12
2793.274214,1,46.65,3000,46.65,1793.463952,0,12
366.111566,1,3482.9,7500,1350.8,172.124992,0.333333,12
91.597667,1,947.97,5000,0,164.622858,0.833333,12
1085.316705,0.9,0,2500,0,369.439375,0,10
870.882167,1,1976.5,1500,1276.5,302.185679,0,11
11.441738,0.363636,93.6,1900,0,130.224347,0.25,12
23.583209,1,199.32,1500,0,162.466706,0.416667,12
969.139152,1,269.34,2000,78,383.080045,0,12
1714.895872,1,1259.93,2500,1134.96,405.643938,0,12
16.629043,0.272727,286.56,1500,0,130.267549,1,12
126.467835,0.909091,319.34,2700,0,163.353616,0,12
23.111629,0.363636,237.66,3000,0,131.332498,1,12
1155.787246,1,142,1200,12,522.914621,0,12
679.508597,1,380.1,2500,0,249.318198,0,12
2583.654027,0.909091,667.39,6000,214.53,883.618787,0,11
1.59198,1,166.63,6000,0,20.192605,0.083333,12
208.127012,1,1659.13,5000,1341.29,183.217781,0.166667,12
164.51282,0.333333,0,1200,0,18.900471,0,6
38.251194,1,368.84,3000,0,109.747646,0.333333,12
5.310611,0.25,234,1500,0,19.894581,0,8
265.920698,1,3148.36,4000,2415.75,191.638318,1,12
904.395249,1,158,900,90,436.602196,0,12
2.508768,0.818182,302.91,3000,302.91,41.206824,0,12
15.797437,0.636364,195,2000,0,145.48842,0.6,12
831.835714,0.875,750.02,1200,588.02,171.272347,0,8
263.581756,0.727273,1944.26,2700,700,78.530864,0,12
2.053676,0.181818,74,6000,0,29.485897,0.090909,12
2666.147576,1,0,3000,0,807.751154,0,12
974.52764,1,952.02,4000,445.08,299.165904,0,12
7.388588,0.545455,84.05,4000,0,99.694319,0.2,12
54.567517,1,0,3000,0,161.150923,0.25,12
1186.616403,1,0,1500,0,300.990997,0.090909,12
990.780585,1,844.45,3000,844.45,227.905412,0,12
1486.652099,1,3670.46,4000,2603.58,912.34585,0,12
918.22723,1,0,1200,0,1938.465006,0,12
1380.30715,1,664.83,2500,0,330.915844,0,12
44.63179,0.909091,582.6,3000,0,149.201617,0.545455,12
825.952638,1,1024.75,1200,0,178.711078,0,12
1664.334555,1,862.95,1900,862.95,892.915026,0,12
1470.825974,1,220.7,3000,0,393.153575,0,12
887.090835,1,4349.38,3000,4026.08,237.336329,0.083333,12
581.583282,1,124.65,600,124.65,515.450846,0,12
23.261586,0.636364,252,2500,0,151.393708,1,12
12.333825,0.727273,182.16,5000,0,119.24025,0.583333,12
5577.636715,1,5244.8,12500,2089.74,1749.125129,0,12
241.384531,0.909091,335,1000,99,144.480066,0,12
311.54,0.777778,2783.03,2000,2007.26,135.530622,1,9
55.176498,1,283.02,1000,0,86.257328,1,6
33.146065,1,218.76,5000,0,155.771045,0.25,12
1536.477562,1,4258.57,5000,3121.93,436.998853,0,12
15.232505,0.272727,384,1500,0,54.449416,0.272727,12
315.588502,0.272727,0,3000,0,232.381936,0.5,12
28.939455,1,88.89,1500,88.89,150.086166,0,12
613.259699,1,0,700,0,255.32232,0,12
9024.812044,1,0,9000,0,61031.6186,0,12
3740.785208,1,0,10000,0,1355.822971,0.083333,12
152.557222,1,1410.35,2500,695.45,170.020221,0.333333,12
5.993508,0.545455,0,500,0,99.304829,0.25,12
93.427011,0.8,772.8,1200,772.8,104.163023,1,10
69.79641,0.818182,1175.88,2000,0,168.061584,0.777778,12
1432.654644,1,604.52,1400,178.16,901.913989,0,12
22.56964,0.545455,248.1,1200,110.8,74.477866,0,12
172.70596,1,55,1500,0,309.538715,0,12
21.966399,0.818182,109.16,4000,35,122.69702,0.181818,12
11.250371,0.636364,141.12,5000,0,89.013323,0.166667,12
1277.423486,1,533.73,1500,213.98,324.351985,0,12
1232.345324,1,0,1700,0,252.694662,0,12
78.379827,1,865.07,5000,0,206.116939,0.2,12
37.021347,0.272727,133.35,2500,0,280.738043,0.5,12
7.099375,0.363636,81.12,4000,0,86.15393,0.5,12
27.625906,0.818182,234.48,2500,0,93.62464,0,12
214.436679,1,1986.7,700,0,1923.940036,0.1,12
228.025747,1,2159.68,3000,598.02,195.40184,0.5,12
21.844186,1,169.56,2500,0,99.402121,0.125,12
416.601199,1,4266.25,4000,2214.05,188.571741,0,12
815.229732,1,2371.92,2000,0,197.837436,0,12
337.616152,1,64.12,2000,0,187.794283,0,12
2388.410501,1,0,7000,0,703.092721,0,12
2224.891476,1,211.05,3000,211.05,591.521273,0,12
1162.054399,0.909091,265.18,1500,154.9,377.947101,0,11
42.170547,1,588,2500,0,164.424956,0.636364,12
211.1622,0.454545,0,1000,0,177.031914,0,12
1653.400854,1,100,2000,100,432.92103,0,11
4408.966613,1,505.79,5000,112.49,1190.58657,0,12
158.641614,0.7,779.35,1200,779.35,130.978236,0,10
50.078433,0.272727,339.69,1200,0,165.07605,0,12
621.553537,0.727273,0,2000,0,172.409386,0.1,12
7.605458,0.636364,89.75,4000,0,102.415643,0.454545,12
231.859622,0.888889,190,1200,190,128.955873,0,9
518.923941,1,264,5000,264,204.041413,0,12
1098.392083,1,0,1200,0,330.627174,0.090909,12
804.006538,1,0,2500,0,279.773547,0,12
142.290756,1,540,4000,520,123.48805,0,12
162.068326,0.545455,1290.24,6000,1201.37,174.40391,0.25,12
1443.146299,1,235.4,1800,0,483.442294,0,12
366.084233,0.909091,1167.39,2500,1167.39,206.511825,0,12
910.821412,1,3726.65,3000,2536.89,238.125482,0,12
2.930211,0.4,285.39,1500,0,31.631949,0,10
88.577811,1,356.15,1600,356.15,167.505705,0,12
3805.493532,1,465.6,4500,232,1461.557697,0,12
1466.99222,1,230.1,1500,30,7328.484531,0,12
676.221211,1,125,1000,0,204.474576,0,11
1623.895229,1,0,1700,0,419.674095,0,12
269.075434,1,4572.32,4000,2727.37,170.22006,0.6,12
34.40685,1,133,1500,0,152.925044,0,12
225.662097,1,2566.91,5000,0,164.760179,1,12
402.512336,0.909091,150,450,0,189.459157,0,11
1520.501423,1,1405.22,10500,828.4,475.78178,0,12
3015.597547,1,586.77,3400,101.4,1090.525368,0,12
2530.378121,1,55.5,3500,0,585.213037,0,12
395.93884,1,991.48,1400,707.02,186.449098,0,12
7.097146,0.636364,78.19,5000,0,74.625067,0.5,12
1640.837102,1,0,1900,0,547.149327,0,12
2613.063331,1,0,3000,0,732.747143,0,12
950.716155,1,335.62,1000,0,726.519901,0,12
2283.366217,1,2734.77,9500,1645.87,512.099872,0.083333,12
509.685823,1,457.68,4000,0,227.507164,0,12
147.571435,0.5,0,1200,0,62.025196,1,10
2847.472954,1,0,4000,0,1078.106633,0.083333,12
1094.632736,1,503.41,1000,0,1194.024777,0,12
1258.725885,1,0,3000,0,369.442361,0.166667,12
88.173076,0.636364,659.72,4000,85.86,149.617347,0.375,12
3211.389574,1,0,6500,0,978.238735,0.083333,12
303.740542,0.545455,0,1000,0,211.249109,0,12
2981.811529,1,120,6500,120,653.785649,0,12
493.243274,1,1180.68,1500,1180.68,203.172759,0,12
41.414562,1,440,1000,0,147.958998,0.777778,12
39.105741,0.545455,220,3000,220,98.429502,0,12
1937.273513,1,658.87,2000,79.67,1336.476251,0,12
781.279607,1,1370.19,2500,1370.19,191.0918,0,12
1322.818587,1,0,1500,0,312.83553,0,11
1841.468929,1,0,2000,0,678.078987,0,12
2371.89209,1,447.81,8500,289.43,673.83736,0,11
470.353862,1,105,700,105,396.476154,0,12
308.542887,1,680,2500,680,183.623476,0.083333,12
1175.895992,1,154.38,4000,154.38,426.23708,0.083333,12
1854.03323,1,1013.5,2000,576,1524.375697,0,12
1256.612223,1,498.99,3000,498.99,308.964645,0,12
1767.719314,1,0,2000,0,434.347443,0,12
4995.526188,1,0,6000,0,1437.869477,0,12
81.088359,0.909091,554.7,1000,316,150.212056,0.4,12
1153.961386,1,295,1200,295,964.205478,0,12
6262.211034,1,1456.07,10500,76.07,1823.289954,0,12
167.044456,1,1477.42,2500,0,129.895885,0.5,12
916.487817,1,633.71,4000,316.82,234.095576,0,12
5269.761999,1,0,6500,0,1270.894997,0,12
189.434859,1,500.09,3000,0,171.538499,0,12
1457.381936,1,0,1500,0,508.611551,0,12
1139.894588,1,0,1200,0,451.686224,0,12
231.593057,1,2123.43,7500,0,2399.605979,0.166667,12
1625.249578,1,1814.65,3000,854.65,392.219254,0.083333,12
3840.50578,1,0,5500,0,904.882748,0,12
279.501554,1,1365.5,5000,336,175.055337,0,12
674.838072,1,56.42,800,56.42,386.817488,0,12
3215.344017,1,1149.92,6500,729.86,953.90622,0.090909,12
162.267397,1,907.99,1120,907.99,75.319725,1,6
2323.083307,0.888889,0,6000,0,512.411472,0.142857,9
10.536718,0.636364,385.4,2500,0,69.890263,0.2,12
443.339878,1,0,1200,0,157.320637,0,9
2511.847024,1,109,8000,109,734.758331,0,10
1054.417866,1,0,1200,0,362.308201,0,12
876.008428,1,500,1200,0,317.670219,0,12
150.071799,0.818182,1800,5000,0,166.582953,1,12
1179.746682,1,30,1200,30,351.744608,0,12
739.847303,0.909091,329.25,1000,0,517.270094,0,12
2341.530186,1,1791.11,5500,1244.47,594.355607,0,12
290.079966,1,550.93,4000,0,454.611106,0,12
1174.352352,1,0,2500,0,284.240461,0,12
18.957284,0.636364,187.25,3000,0,147.013046,0.714286,12
365.674097,1,1169.73,1500,1169.73,527.451484,0,12
364.726077,0.9,0,500,0,153.74074,0,10
743.245283,0.6,1610.06,3500,1211.9,347.761624,0,10
16.967335,0.181818,2767.85,3000,495.59,14.012997,0,12
8.35947,0.181818,81.78,4000,0,117.706351,1,12
4530.205197,1,1750.66,8500,643.18,1366.869273,0.25,12
240.439583,0.545455,481.01,1200,481.01,174.17913,0,12
745.774052,1,0,5000,0,242.84674,0,12
2347.383015,1,0,3000,0,740.954917,0,12
2271.102591,1,272.93,2500,0,988.662899,0,12
28.155795,0.454545,324.17,1500,0,83.999117,0.4,12
26.143505,0.363636,124.03,1000,124.03,220.566753,0,12
26.864424,1,373.77,7000,0,160.260471,1,12
322.222745,0.666667,2522.03,9000,2180.79,199.113916,0.4,9
1150.867752,1,108,1000,0,9448.613073,0,12
826.283578,1,2241.87,2500,1941.55,251.817368,0,12
564.02688,1,1007.4,2000,941.82,198.49507,0,12
120.307206,0.545455,653.95,2500,653.95,195.935077,0.2,12
32.71168,0.454545,350,3000,0,178.406886,1,12
133.797452,0.636364,2460,2500,0,131.732911,1,12
532.467828,1,3262.5,4500,1186.74,177.053495,0.333333,10
799.274442,1,906.81,1000,449.65,1227.773229,0.083333,12
857.256959,0.909091,636.84,3000,484.2,301.273706,0,12
6681.371469,0.833333,2968.2,9000,2968.2,3142.889196,0,6
34.775517,1,0,1500,0,146.997558,0.083333,12
25.99831,0.454545,398.57,2500,111.24,132.906041,0.8,12
6256.556896,1,0,6500,0,2135.483305,0,12
561.003319,1,11577,5500,10975,188.413837,0.666667,12
919.252125,1,1002.4,2000,1002.4,2541.357009,0,8
3139.84354,0.636364,859.03,9000,0,4234.428854,0,12
1106.42635,1,0,2500,0,263.85412,0,12
611.327959,1,518.88,600,0,861.197225,0,12
1205.024103,1,1247.43,1000,0,2812.820485,0,12
600.450838,1,351.88,800,104.78,378.370091,0,12
32.928594,1,337,2500,0,156.144868,0.5,12
35.862466,0.545455,361.49,1500,361.49,155.444689,0.5,11
673.592238,1,2199.62,3000,303.56,172.185143,0,12
1456.624844,1,53.9,1500,0,527.393837,0,12
1254.480637,1,0,1500,0,440.890884,0,12
5.135703,0.181818,323.71,1500,0,27.362336,0.083333,12
706.327578,0.888889,169.54,2500,169.54,142.597254,0,9
3610.883496,1,0,4500,0,944.5895,0,12
95.055337,1,133.45,2500,16.8,160.662631,0.090909,12
1242.886266,1,17.6,4000,17.6,472.763536,0,12
9.048773,0.909091,316.2,2000,0,89.505939,0.6,12
169.892916,0.666667,973.5,2000,973.5,41.457336,0,6
1397.560022,1,0,2000,0,405.832948,0,12
1185.330971,1,0,3000,0,367.00205,0,12
978.771066,1,905.04,4000,545.12,315.469998,0,12
283.691223,1,45.65,1000,45.65,252.47599,0,12
28.612828,1,208,3000,0,169.800871,0,12
677.778395,0.75,0,1500,0,143.812331,0,8
724.614301,0.909091,1534.71,1700,431.4,283.938453,0.090909,12
59.797799,1,309.25,2000,289.4,425.907075,0.25,12
42.653615,1,93.24,5000,0,95.992733,0,12
284.43378,0.363636,212.92,1500,0,150.107024,0,12
1569.712031,1,375.92,1700,375.92,1003.039654,0,12
2130.050015,1,1044.2,6000,835.96,422.543556,0,10
539.072205,1,240.51,500,128.64,570.446577,0,12
31.872458,0.636364,394,1500,0,154.099558,1,12
209.026944,1,1520.76,3500,657.19,192.557306,0.166667,12
683.286191,1,706.08,1500,706.08,717.097215,0,12
457.07022,0.545455,1273,2500,1273,148.635903,0,12
13.440318,1,0,1500,0,18.958252,0.142857,8
762.921161,1,1214.55,1500,992.67,314.347243,0.083333,12
69.4432,1,368.16,2500,0,143.416453,0.083333,12
26.526741,0.875,135.31,1500,0,112.781199,0.8,8
52.358663,0.454545,658.24,4000,658.24,149.861526,0,12
1144.128891,1,1373.27,4000,688.15,375.042212,0,12
399.50457,1,740.11,1200,410.28,420.645913,0,12
71.431411,1,2068.41,2500,0,59.522727,0.25,12
42.288669,1,313.36,2000,0,189.922028,0.666667,12
528.324583,0.909091,0,3000,0,167.442242,0.333333,12
1609.514614,1,0,1700,0,705.401828,0,12
442.111046,1,671.36,3000,0,210.928816,0,12
1075.032405,1,0,1200,0,262.139361,0,12
24.660951,0.363636,0,500,0,132.251286,0.5,11
55.17712,0.8,532.64,2500,0,136.197871,1,10
734.729977,0.727273,0,1200,0,179.245282,0.181818,12
2479.815703,1,5812.17,10500,5142.57,680.37248,0,12
112.702102,0.909091,1437.38,2000,1437.38,127.594194,1,12
3.513242,0.363636,48.04,1500,0,109.557678,0.6,12
2760.89889,0.9,0,7500,0,750.602361,0,10
784.627873,1,641,1800,641,288.038151,0,12
4071.993764,1,0,5000,0,1157.358718,0,12
3616.393429,1,2459.18,5500,30,922.316357,0,12
2971.600871,1,6513.38,5000,4694.68,1273.686277,0,12
677.403883,1,0,1200,0,125.922743,0,6
1884.083078,1,31.66,2000,0,547.826691,0,12
114.752318,1,387.12,2500,0,122.369566,0.181818,12
201.487515,1,1688.12,4000,0,174.408798,1,12
299.531528,1,3473.11,7500,1263.54,184.243337,0.416667,12
146.616802,0.363636,0,1200,0,173.047732,0,12
2421.820915,0.666667,0,5000,0,442.116227,0,6
1728.29571,1,673.8,1700,0,1751.732122,0,12
1035.03102,1,704.17,3400,0,272.890448,0,12
14.869439,0.818182,391.68,1500,0,157.621718,1,12
842.103869,1,496.56,1000,0,467.881962,0,12
1809.917132,1,266.64,2500,0,13916.7029,0,12
399.156352,1,2870.76,2500,894.49,187.846647,0,12
193.050982,0.875,1337.1,10000,1337.1,98.85433,0.5,8
1243.68657,1,221.72,1700,0,554.297666,0,12
135.418099,1,777.16,3000,0,174.116193,0,12
19.587949,0.909091,299.77,2700,0,133.485652,0.888889,12
745.368581,1,153.89,1700,0,191.010274,0,12
274.305611,1,419.88,2500,0,185.135125,0,12
367.033521,1,567.75,600,567.75,210.03677,0,12
475.301123,1,415.47,7000,415.47,177.117122,0,12
1865.271423,1,412,2000,412,666.876023,0,12
1618.277656,1,3031.28,3200,1616.35,371.025272,0,11
36.57785,0.545455,561.48,3000,0,167.286067,1,12
443.558578,1,26.09,1200,26.09,200.752923,0.083333,12
17.905235,0.363636,159,4000,0,61.971748,0.166667,12
1514.885982,0.909091,928.06,4500,834.3,469.817435,0,11
63.292505,1,545.38,4000,0,156.600058,0.166667,12
4135.663046,1,0,4500,0,1434.932593,0,12
129.881716,0.909091,672,1500,0,161.436088,0,12
228.107524,1,510.32,5000,216.9,182.025154,0,12
277.308988,1,1588.34,2500,500,217.35947,0.083333,12
20.920544,0.727273,392.96,4000,0,108.557891,0.5,12
1462.74666,1,2400.37,1700,2113.74,757.436645,0,12
328.436912,0.727273,2738.82,1000,2408.82,364.97283,0.5,12
11.772828,0.272727,101,1200,101,168.403178,0,12
6105.102208,1,248.73,9000,0,2173.252529,0,12
1223.783946,1,135.24,1200,0,678.336519,0,12
659.121167,1,458.5,1500,0,2883.926424,0,12
4228.417754,1,11994.71,13450,11994.71,1725.645623,0,12
384.803407,1,549,1000,291,610.732047,0,12
18.120946,0.5,57,1500,57,54.138711,0,6
1150.04204,1,1283.45,3500,318.67,419.675603,0,12
158.512412,0.454545,713.64,3000,713.64,96.145734,0,12
4925.078801,1,194.6,9000,194.6,1825.521318,0,12
61.653547,0.454545,1194.22,3777.777778,0,101.147508,0,12
1669.488962,1,0,1800,0,494.062935,0,12
23.587067,1,837.48,3500,0,3.300026,0.166667,12
61.253237,1,377.86,2700,78,177.060952,0.083333,12
622.55987,1,343.46,1500,221.84,554.592269,0.083333,12
677.077167,1,119.19,700,0,641.307637,0,12
2.910578,0.727273,56.94,3000,0,42.033228,0.272727,12
807.555134,0.818182,242.06,1000,0,504.351185,0,12
1099.649455,1,0,1200,0,309.246328,0,12
2369.073061,1,0,3500,0,403.8183,0,10
1.941328,0.181818,15.3,5000,0,117.892476,0,12
2365.48995,1,0,2500,0,994.027775,0,12
1128.878514,1,129.86,4200,129.86,293.201194,0,12
806.446131,1,0,3000,0,258.248739,0,12
25.921726,0.545455,268.92,1500,0,146.450708,1,12
531.075085,0.818182,485.73,2500,152.4,146.965562,0.1,12
1371.187284,1,208.76,1500,149,1969.536576,0,12
484.108869,1,0,1000,0,184.562158,0,12
48.573636,1,258.36,1500,0,81.829414,0.5,6
709.475496,1,0,1000,0,402.871353,0.083333,12
1768.456809,1,449.73,3000,395.05,438.283058,0,12
475.229863,1,126.03,1200,126.03,186.404421,0,11
75.244732,1,623.3,4500,384.05,162.562704,0.727273,12
18.627266,0.888889,309.26,1500,0,122.277171,0.714286,9
980.922091,1,0,1200,0,251.861789,0,12
104.311214,0.818182,1270.59,2000,1270.59,147.45012,1,12
2383.427985,1,95.08,2500,95.08,16415.73279,0,12
145.47022,1,95,1500,38,162.398092,0,12
43.087983,0.571429,133,3000,133,96.858626,0,7
1273.498021,1,449.28,1200,0,4224.383226,0,12
33.880019,0.909091,3421.12,3500,3008.55,45.434563,1,12
21.881528,1,89.04,2500,89.04,96.885791,0,12
1223.630962,1,2065.5,1500,628.8,961.531428,0,12
1441.993476,0.909091,0,3000,0,481.175275,0,12
1070.631288,1,651.91,1200,651.91,3520.912186,0,12
594.268871,0.909091,1036.76,2500,966.8,260.480387,0,12
25.715061,0.363636,449.32,5000,449.32,131.749774,1,12
1439.410201,1,184.7,1500,184.7,4792.61355,0,12
543.815182,1,0,3000,0,261.125552,0,12
36.979201,0.181818,0,2500,0,173.24367,0,12
9220.534572,1,1420.31,12500,777.66,4696.075967,0,12
6631.790101,1,74.17,9000,74.17,1516.892745,0,11
39.251217,1,1066.62,3500,339.1,102.273663,0.5,12
2.02217,0.181818,0,1200,0,87.32882,0,11
38.068219,0.727273,799.92,2500,0,85.990408,0.333333,12
578.795795,0.545455,994.12,2500,105,114.089533,0,12
1325.679991,1,1084.87,3000,687.57,405.944341,0.090909,12
743.52828,1,158.95,800,158.95,185.179066,0,8
41.789262,1,821.51,4000,501.95,132.158949,0.3,12
987.110602,1,0,1200,0,232.004681,0,7
11.981427,0.727273,187.55,1000,0,160.970746,0.625,12
11.316443,0.181818,112.23,3000,112.23,88.670668,0,12
0,0,300,4000,0,81.403177,0,12
523.127544,1,786.94,1000,582.74,223.726642,0.083333,12
650.485202,1,555.2,1000,339,610.833365,0,12
2320.107011,0.888889,2118.42,5000,2118.42,1312.069434,0,9
106.45347,0.818182,2014.84,3000,874.84,138.434369,1,12
281.112517,0.727273,0,1000,0,219.966022,0,12
324.055174,1,2075.13,1500,1100,305.331243,0.25,12
617.999607,1,387.7,1200,250,332.043275,0.166667,12
2076.211673,1,1057,2500,0,711.321984,0,12
63.078242,1,114,3000,0,136.782541,0,12
0.14446,0.1,0,7000,0,18.249813,0,10
1012.841277,0.818182,0,1500,0,447.811073,0,12
6.526735,0.181818,53.09,1000,53.09,86.885269,0,12
83.258534,1,41.4,2700,11.9,163.317598,0,12
852.530387,1,45.65,1200,45.65,231.564246,0,12
304.249156,0.909091,3127.98,6000,0,3240.48429,0.714286,12
16.004225,0.636364,159.44,2700,0,141.915829,0.285714,12
1087.784698,1,0,1500,0,298.011965,0.166667,12
3255.151368,1,1771.6,9000,251,853.911515,0,12
69.336196,0.545455,211.87,1400,211.87,133.988377,0,12
1433.404387,1,0,2000,0,388.124821,0,12
3278.506664,0.625,472.51,7000,216.49,1296.586971,0,8
68.624743,1,423.23,1000,243.23,107.879849,0.5,9
1562.60448,1,880.22,2500,816.88,4257.948127,0,12
412.592491,0.545455,0,2500,0,394.904628,0,12
428.598828,1,208,1200,208,193.993752,0,12
2071.951442,1,2090.21,2500,0,556.63142,0,12
973.560975,1,0,1700,0,533.405391,0.090909,11
624.633263,0.818182,0,1000,0,289.686899,0,12
965.88461,1,1,1200,1,261.891219,0,12
82.568778,1,471.64,1200,0,214.877676,0.333333,12
383.370294,1,326.74,600,326.74,199.590057,0,12
793.855972,1,1478.93,1200,1478.93,474.254444,0,12
51.199057,1,1319.04,3500,1319.04,126.403394,0.875,12
1488.628126,1,0,3000,0,439.164743,0.090909,11
92.596405,1,720.11,1700,720.11,193.498368,0.222222,12
382.63138,1,0,1200,0,196.904622,0,11
402.814647,1,960.09,500,91.8,366.395498,0.083333,12
1271.172501,0.909091,0,4000,0,366.383649,0,11
124.743322,0.636364,1007.45,2500,0,146.493501,1,12
1060.039731,1,340,2500,49,243.685673,0,12
90.084324,1,1098.82,3000,1098.82,141.008201,0.428571,12
85.851188,0.636364,0,600,0,146.913099,0.285714,12
2115.602918,1,320,3000,0,754.052041,0,12
193.213122,1,2281.57,3000,905.6,183.782329,0.909091,12
82.98006,1,906.78,3000,0,152.745483,0.818182,12
991.773081,1,2020,3400,2020,322.297689,0,12
5482.204366,1,0,9000,0,1666.085318,0,12
1016.496072,1,64.82,1200,64.82,289.569906,0,7
205.127197,0.571429,1222.98,3000,1222.98,121.334941,0,7
1450.599152,1,2763.84,2000,1434.43,1339.665316,0,7
1405.988009,1,1839,1800,256,1249.17396,0,12
424.968492,1,272.28,1700,0,745.781019,0,12
24.818476,0.909091,390.05,1000,44.9,117.838976,0.272727,12
1109.876538,1,0,1200,0,305.129524,0,12
679.421923,1,298.49,1000,298.49,216.036561,0,12
270.135147,0.909091,958.93,1900,752.9,216.497693,0,12
256.02662,0.909091,2098.56,3000,1798.3,155.695781,0.25,11
794.661653,1,329.96,2000,329.96,166.000398,0,12
1644.123638,1,0,2500,0,352.392567,0,12
28.80071,0.727273,173.02,1000,0,133.44239,0.272727,12
976.390024,1,785.4,3500,785.4,251.963424,0,12
1005.660131,1,710.03,1500,710.03,234.569274,0.25,12
700.723718,1,425.18,3000,0,214.200975,0,12
8.27913,0.454545,670,2500,0,43.259694,0.090909,12
1373.700066,1,267.75,1500,0,692.725571,0,12
215.475718,1,670.65,3000,300,185.037922,0.3,12
108.857699,1,3224.34,1500,3224.34,123.696831,1,12
7.215615,0.272727,54.45,2000,54.45,205.168209,0,12
1736.930299,1,616,1900,0,644.158808,0,12
242.53001,1,3520,650,0,3236.66486,0.333333,12
1372.083399,1,800,1200,0,2461.558168,0,12
6388.820712,1,5154.75,9500,1622.06,1823.789613,0,12
254.94701,1,2870.83,7500,2655.15,194.290114,0.9,11
15.813502,0.636364,120.88,5000,0,128.94568,0.5,12
77.383767,0.636364,2321.87,1900,1212.87,88.997719,0.363636,12
849.030358,1,345,1200,0,268.949636,0.083333,12
525.17417,1,91.23,4000,48.9,233.341617,0,12
510.953138,1,172.41,1200,172.41,242.770679,0,12
486.17036,0.545455,0,1500,0,120.041669,0.181818,12
2291.684027,1,4983.93,6500,4065.93,624.917306,0,12
145.722404,1,529.7,800,240.2,188.105787,0,12
286.814503,1,2016.14,1200,1602.14,191.602655,0,12
22.455964,0.272727,185.25,1000,0,163.465952,1,12
1108.987965,1,0,1500,0,283.054152,0.083333,12
109.473217,1,1251.26,2700,635.79,187.560093,0.25,12
233.092662,1,2613.65,6000,945.45,427.743632,0.666667,12
2112.63873,1,0,3500,0,746.131674,0,12
1.097736,0.272727,343.82,4000,0,9.801394,0,12
874.905296,1,484.04,1000,0,194.064343,0,12
844.022439,1,0,2500,0,237.229776,0,12
87.034432,0.636364,697.57,3200,0,112.569353,0.454545,12
377.56851,1,542.51,1000,542.51,175.936604,0,12
2929.582949,1,0,3000,0,3422.988223,0,10
1101.792789,1,1591.37,3000,1591.37,228.555892,0,12
623.583624,1,1344.85,2200,1099.72,304.225119,0.083333,12
5.109352,0.181818,0,1000,0,14.840576,0.1,12
2696.052766,1,0,3000,0,1011.866344,0,12
1592.102979,1,45.65,5000,45.65,424.939464,0,12
14.453345,0.636364,38.65,1000,38.65,162.687252,0,12
1062.024069,1,0,1200,0,267.478951,0,10
1033.485033,1,137.57,1000,0,708.363328,0,12
803.052704,1,19.75,2000,19.75,322.394919,0,12
1551.908555,1,416.64,2500,105,366.329349,0,12
936.370785,1,158.45,1700,158.45,443.538283,0,12
1420.156349,1,0,1500,0,772.85986,0,12
14.143579,0.875,175.98,1500,0,111.573318,1,8
3025.373271,1,202.72,4500,0,884.183626,0,12
2513.983606,1,0,6000,0,741.924179,0,12
542.979227,1,1134.96,1000,0,422.556516,0.25,12
144.436235,0.181818,0,1000,0,365.765347,0,12
2017.391656,1,12024.37,8000,11224.1,556.651236,0.333333,12
39.469095,0.636364,418.97,3000,0,109.865935,0,12
2579.907754,1,125.51,3000,0,774.460823,0,12
34.703482,1,247.02,2500,0,162.909028,0.166667,12
29.466141,0.545455,149,1000,149,215.215582,0,12
2764.810135,1,390.52,3000,369.8,1093.199562,0,12
27.931382,0.5,169.4,1500,0,145.094293,0,10
2063.9223,0.666667,0,4000,0,584.84300699999994,0,6
1615.724155,1,673.74,2000,484.46,873.816183,0,12
348.321822,1,0,500,0,195.413588,0,11
992.724168,1,527.88,2000,0,373.079303,0,12
5.170635,0.545455,367.95,1000,0,28.883262,0.125,12
1361.815512,1,1309.72,1700,1106.81,585.993296,0,12
1186.276559,1,391.67,1200,391.67,927.681751,0,12
2966.412112,1,1473.26,3500,0,1562.426492,0,12
1910.793773,1,2754.09,5000,40,688.900224,0,12
1175.065336,1,2707.46,1700,2468.96,708.708009,0.083333,12
378.320894,1,315.02,1500,0,202.391607,0,12
1492.443188,1,1777.27,5000,0,344.759419,0,12
434.393219,1,343.5,1700,343.5,168.986753,0,12
11.673388,0.272727,76,4000,76,84.678373,0,12
1.063114,0.090909,20.74,1500,0,98.859855,0,12
12.169653,1,187.32,2000,0,162.175616,1,12
738.067431,1,752.97,2500,752.97,282.663936,0,12
77.285458,1,495,1500,0,206.712535,0.181818,12
1434.836893,1,413.16,3500,413.16,330.705914,0.083333,12
1247.905033,1,553.67,1200,0,1247.614497,0.083333,12
