nonViolPerPop,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn
2487.48,12174,2.84,0.37,96.65,2.85,0.86,12.72,18.85,9.52,11.61,12174,100,118456,80.21,1.56,78.44,24.48,1.06,12.2,139008,62482,62596,8900,0,60886,39688,182,1.5,0.41,1.46,79.18,1.55,62.22,10.35,32.31,1.76,58.16,3.25,22.5,6.42,4.9,3.18,91.83,92.25,100,93.81,49.26,47.95,0,0,707,15.56,26.73,35.36,36.21,0.9,1.55,2.05,2.1,92.56,1.02,5.59,4.6,2.84,2.95,2.1,90.94,0.33,15.01,4,194,95.67,87.77,0,40.72,1939,0,0.16,330700,483500,500001,169301,545,681,1001,456,705,20.2,18,13.6,0,0,5.81,55.62,61.86,84.06,86.65,4,3074.2,26.56,0
5920.63,58362,2.77,5.91,87.33,2.25,8.92,16.94,31.06,18.44,15.31,0,0,21603,63.15,0.52,29.55,35.14,12.9,21.35,25241,11018,11393,8365,7814,8834,7793,7996,15.23,6.21,24.21,11.26,7.16,53.52,5.37,20.61,11.57,20.63,10.25,32.34,14.38,12.16,2.98,73.13,69.9,83.55,73.22,45.61,52.06,813,1.98,2863,11.46,15.02,22.84,30.6,0.56,0.74,1.12,1.5,90.48,0.92,5.22,3.69,2.5,2.34,2.78,59.29,6.08,70.3,2,8819,70.5,63.37,6.12,30.84,1974,5.87,2.17,52800,69300,92900,40100,303,370,439,136,422,26.2,24.8,13.4,0,6,4.91,38.92,32.92,47.99,74.27,3569.8,16.3,0.4,0
2205.46,16642,2.64,0.83,91.77,6.81,2.42,10.46,15.77,7.6,15.08,16642,100,80968,76.22,1.33,75.97,26.82,2.55,18.61,89205,40558,41978,36245,32182,23743,33316,392,2.36,0.62,2.95,66.02,2.98,61.31,8.98,36.79,3.03,59.3,6.11,20.53,8.79,7.49,2.92,89.79,87.89,100,89.35,50.33,58.23,37,0.31,1808,4.54,7.41,11.12,18.31,0.49,0.81,1.21,1.99,88.37,0.79,2.44,1.95,2.63,2.68,2.18,92.9,0.33,12.05,3,170,97.37,91.4,1.18,31.18,1957,0,0,340100,432200,500001,159901,491,946,1001,510,1001,30.1,23.2,11.2,0,0,10.86,51.66,64.99,76.69,92.21,13,1275.8,11.77,0
2498.23,31100,2.81,0.62,71.93,19.51,18.85,14.02,25.54,12.49,13.07,31100,100,38789,77.21,0.7,47.84,25.51,5.24,16.1,44768,16107,17489,11831,18713,12503,13138,1693,5.56,6.25,16.88,21.91,4.6,62,14.86,22.57,10.55,29.15,8.17,30.63,13.45,10.98,3.23,77,74.43,85.17,79.64,59.71,66.44,403,1.8,7473,16.46,27.54,40.06,51.91,3.95,6.62,9.63,12.47,67.85,7,6.59,4.88,2.77,2.85,2.63,65.56,9.41,54.62,2,493,95.73,63.74,2.64,27.38,1954,2.02,0.41,203700,255900,314100,110400,504,641,830,326,716,29,23.1,11.6,0,0,24.03,49.88,57.27,87.66,90.2,4.2,7483.2,2.93,0
1623.79,92703,2.49,1.03,97.17,1.33,1.7,13.45,27.7,13.93,16.06,92472,99.75,22452,68.03,0.24,31.43,34.55,15.73,17.42,28972,10966,11071,7851,10843,6669,6761,13017,14.28,33.08,53.3,8.43,9.93,55.4,32.56,20.47,28.06,15.82,8.65,30.81,12.05,10.52,3.06,68.09,66.48,69.82,75.14,63.97,69.64,2366,3.25,19207,5.96,10.85,15.3,19.99,1.23,2.25,3.17,4.14,62.66,8.24,4,2.69,2.44,2.78,2.27,37.65,2.49,59.98,2,3072,92.39,32.97,2.02,36.65,1939,3.62,0.61,101200,127800,156100,54900,179,277,388,209,351,24.5,21.8,14.1,62,1,20.72,70.2,60.28,92.56,94.15,32.1,2884.7,1.96,5.93
3614.35,11706,2.27,0.91,97.25,1.04,1.96,10.63,22.91,11.14,21.31,11706,100,26818,69.5,0.12,50.05,39.65,3.49,25.99,34101,13802,13794,10143,0,18129,12988,640,5.48,7.92,29.39,7.91,4.01,54.82,27.51,18.52,20.03,16.62,8.45,27.53,9.98,9.28,2.87,77.46,77.31,92.79,83.46,55.02,65.98,95,1.03,1009,2.58,5.25,8.52,15.26,0.22,0.45,0.73,1.32,86.21,1.3,2.94,1.94,2.27,2.52,1.8,72.12,1.09,46.34,3,84,98.4,64.85,0,14.29,1957,0.66,0.11,62100,71800,88200,26100,297,351,394,97,380,22.9,16.6,13,0,0,8.62,73.92,70.12,95.24,97.04,4.4,2638.6,4.17,0
5422.38,14062,2.57,14.25,83.86,0.32,3.4,13.68,25.52,12.35,16.19,0,0,20298,67.59,2.58,28.69,33.47,8.02,14.09,25941,10443,11122,6240,13522,29009,5867,2574,18.84,13.14,36.28,12.31,7.88,55.85,17.44,19.77,19.85,17.39,10.34,21.02,13.39,12.01,3.06,74.41,70.78,74.63,78.92,73.4,76.75,275,2.23,242,15.29,19.01,38.84,45.45,0.26,0.33,0.67,0.78,95.97,0.46,4,2.78,2.5,2.5,2.49,62.25,3.84,50.23,2,909,85.74,62.13,1.21,49.39,1969,10.54,1.13,30800,45000,62700,31900,199,255,316,117,335,25,20.5,15.1,0,0,1.72,80.17,44.84,78.96,94.78,18.1,777.6,0.28,0
4872.89,126272,2.38,9.53,89.56,0.57,0.58,12.86,26.03,12.69,15.2,126272,100,22936,73.22,0.57,40.81,32.52,7.34,16.6,29368,12564,13116,7506,7813,13516,9721,17812,14.61,11.05,27.61,14.56,7.12,58.54,20.29,23.99,18.18,21.85,12.68,27.86,15.86,14.41,2.94,66.64,63.36,72.56,68.16,66.97,73.89,4029,3.94,1173,18.84,24.38,38.87,41.35,0.18,0.23,0.36,0.38,96.85,0.55,3.22,2.07,2.3,2.47,2.06,63.31,2.05,59.88,2,5240,90.99,58.98,4.83,44.58,1952,6.69,0.23,33300,45500,62000,28700,202,264,336,134,340,25.8,17.9,12.8,79,4,0.93,69.11,53.99,85.31,91.43,42.2,2993.9,1.64,3.29
3601.46,18630,2.7,1.2,93.59,4.94,1.67,11.8,20.64,9.94,15.09,18630,100,83275,80.91,0.5,76.81,29.27,2.17,15.57,102529,52621,54572,17442,0,26403,38134,359,1.94,3.17,7.27,60.94,2.25,62.44,8.72,33.93,2.04,56.1,3.8,25.54,6.26,5.1,3.06,89.7,89.53,98.86,87.22,45.55,55.46,72,0.53,2477,11.51,17.12,20.79,27.49,1.53,2.28,2.76,3.66,83.99,1.23,3.16,2.48,2.68,2.85,1.92,86.96,0.54,20.15,3,199,97.2,81.76,1.51,37.69,1947,0.17,0.24,264600,382300,500001,235401,639,792,979,340,849,27.1,19.8,12.8,9,0,13.3,44.14,66.9,80.27,85.71,9.7,1915.8,17.53,0
5284.79,38125,2.64,4,76.72,1.95,73.26,12.96,28.23,13.58,12.39,38125,100,26361,75.16,0.39,25.19,26.1,11.64,10.45,29342,12047,12367,12007,10126,17523,10444,6238,16.4,31.16,50.1,12.38,8.59,61,31.7,12.43,30.22,15.84,10.2,36,16.03,13.27,3.19,64.55,58.76,74.34,58.5,53.68,61.13,1566,6.02,23028,12.55,20.16,27.83,41.66,7.58,12.18,16.81,25.16,18.47,31.34,7.1,4.96,2.64,2.72,2.62,23.32,14.99,79.82,2,1375,91.29,22.66,3.93,32.51,1946,7.31,1.25,127100,162000,199800,72700,272,394,575,303,439,25.4,26.3,15,0,2,60.4,23.33,56.82,81.55,83.21,1.1,36199.2,25.05,5
3137.46,20688,3.17,8.94,61.47,11.68,34.61,13.81,25.74,12.2,9.51,20688,100,37695,82.72,0.63,35.42,21.44,9.29,11.03,42004,14103,15289,13094,9235,16157,8954,1557,7.82,12.04,26.61,22.32,6.41,61.87,21.54,23.19,13.46,28.24,9.13,31.48,13.45,11.41,3.6,78.03,72.07,89.35,80.5,57.32,64.61,535,3.53,5722,15.62,22.89,33.47,40.49,4.32,6.33,9.26,11.2,57.93,8.54,13.53,9.94,3.06,3.19,2.76,72.28,14.5,49.88,3,228,96.63,69.28,2.63,12.28,1966,1.9,0.28,138500,173300,234300,95800,435,604,753,318,665,29.2,26.4,12.3,0,0,27.66,47.03,52.26,88.4,91.23,7.5,2768.7,3.15,0
4021.76,14589,2.82,7.2,90.06,1.41,8.23,9.6,20.02,6.9,15.3,14589,100,40885,79.23,0.17,44.5,30.05,2.4,14.5,42787,15527,15883,10509,20291,16073,12854,446,3.08,4.78,15.31,21.12,4.38,64.31,7.55,24.64,6.92,27.38,6.23,16.1,9.81,8.12,3.09,85.41,82.8,89.03,83.39,69.17,72.56,116,1.15,1708,8.37,9.89,12.24,21.84,0.98,1.16,1.43,2.56,86.9,1.62,3.81,3.13,2.8,2.77,2.97,84.51,2.94,39.97,3,810,86.47,85.43,0.12,19.14,1983,1.68,0.3,75500,91100,112200,36700,551,605,687,136,719,27,23.2,12.9,0,0,11.71,24.1,35.15,66.44,74.82,9.1,1599,0.12,0
2395.42,51464,2.9,2.53,92.97,3.78,2.04,15.12,26.56,13.98,8.11,51464,100,52208,88.99,0.96,65.08,17.33,1.94,11.43,60709,22433,22966,14063,29209,16808,14770,2494,5.12,3.52,7.8,49.38,2.42,70.3,15.33,31.86,5.38,44.93,5.4,30.22,9.02,7.31,3.21,87.46,87.61,95.25,85.32,59.06,67.26,229,0.68,3320,17.08,22.59,32.71,41.23,1.1,1.46,2.11,2.66,90.94,1.15,4.34,3.37,2.74,2.93,2.19,79.69,1.32,33.72,3,860,95.38,74.54,0.23,18.6,1971,0.43,0.09,115600,148700,203500,87900,483,590,701,218,646,26.8,22.3,12.1,0,0,6.45,58.52,46.01,71.51,83.26,11.5,4486.1,9.74,0
1570.48,18046,2.43,0.14,98.65,0.29,0.44,13.89,23.12,11.23,17.39,0,0,22378,66.55,1.16,38,36.09,10.13,21.29,29836,11369,11367,3314,7315,54000,979,2693,15.21,7.6,21.76,14.84,7.87,51.37,10.75,29.5,16.52,24.33,7.67,26.17,9.94,8.88,2.95,75.34,76.21,74.91,80.68,54.15,66.55,212,1.23,403,1.74,3.47,7.2,8.44,0.04,0.08,0.16,0.19,93.62,0.41,3.16,2.12,2.38,2.56,1.84,80.57,1.12,46.93,3,727,91.1,74.88,2.34,62.17,1952,3.54,0.94,26800,38000,52600,25800,127,189,273,146,236,26.5,15.9,12.6,27,0,2.23,82,64.75,88.21,94.85,188.2,95.9,0.8,0
7225.26,46194,2.28,20.12,77.74,0.63,6.76,9.11,20.12,9.05,27.21,46237,100,28824,61.44,0.44,50.14,45.65,4.35,22.53,34186,16668,19104,7688,12982,15533,10160,4367,9.59,9.6,26.93,16.36,5.26,50.58,7.46,22.58,8.72,24.55,9.4,24.14,12.08,10.86,2.75,65.86,58.86,76.65,67.77,65.41,74.07,1833,4.87,5775,14.23,25.09,32.66,44.29,1.78,3.14,4.08,5.54,83.66,2.88,5,3.27,2.25,2.18,2.47,74.16,4.84,72.66,2,5252,79.44,76.45,1.43,24.47,1976,2.71,0.33,62900,79400,103700,40800,427,537,625,198,632,28.1,23.4,11.9,16,12,12.49,22.11,48.19,72.79,79.61,15.7,2945.3,1.04,0
3739.82,10637,2.16,9.69,89.52,0.51,0.75,9.99,23.83,10.25,18.45,10637,100,23773,69.21,0,43.75,35.02,8.65,19.7,26537,13164,13833,7680,234,9378,22816,1322,12.53,9.07,21.74,20.9,6.62,55.31,12.37,35.69,9.73,34.27,9.65,35.59,12.34,11.16,2.88,63.45,64.25,70.11,66.94,55.69,64.4,232,2.99,244,0,15.57,20.9,20.9,0,0.36,0.48,0.48,93.29,0.35,3.26,1.89,2.15,2.42,1.81,62.28,0.65,56.32,2,358,93.22,55.3,5.87,53.35,1940,1.91,1.15,30900,40900,56600,25700,256,316,386,130,402,24.4,20.1,13.8,0,0,2.29,89.14,64.43,92.84,95.93,1.2,8564.4,16.83,0
5965.46,20570,2.77,9.5,69.05,7.39,23.22,12.51,22.42,10.59,18.92,0,0,22514,58.21,0.35,34.15,43.36,18.38,24.93,27171,11194,13075,8946,6205,4232,6681,3406,16.86,13.25,36.72,9.8,10.81,42.67,11.81,20.94,17.09,17.2,10.78,25.01,14.06,12.51,3.19,65.94,62.07,71.03,78.93,42.92,55.76,722,3.86,2875,19.34,28.31,34.61,48.63,2.7,3.96,4.84,6.8,75.33,7.18,10.1,7.35,2.72,2.48,3.18,59.68,12,63.09,2,847,89.77,65.46,3.07,29.04,1968,6.94,0.36,66700,90300,127400,60700,301,396,484,183,471,30.2,23.8,12.7,36,0,13.98,44.76,41.35,68.15,90.3,19.1,1077,0.44,0
6648.56,28148,2.71,33.8,62.95,1.25,4.17,11.82,23.2,10.65,14.35,28148,100,37911,77.52,0.52,43.53,32.09,6.19,21.81,45496,16186,18077,13262,17744,13347,10161,2125,7.79,7.57,21.98,20.22,5.76,62.11,12.07,27.96,12.95,28.59,9.63,32.79,12.75,11.34,3.18,70.94,62.62,83.28,73.84,68.71,73.69,967,4.75,1641,9.2,14.02,20.41,28.34,0.54,0.82,1.19,1.65,90.61,1.24,6.99,4.85,2.61,2.82,2.15,73.62,3.57,44.09,3,1391,88.2,68.08,2.66,47.81,1955,2.95,0.32,111300,136800,161800,50500,373,492,622,249,545,27.6,24,15.9,47,0,5.83,62.33,61.96,87.85,94.18,8.5,3312.8,2.51,0
4071.35,20608,2.51,1.31,96.22,2.08,1.16,9.41,21.17,9.1,13.14,15745,76.4,52979,81.1,0.42,65.18,27.35,2.76,17.96,61754,28286,28331,24242,25000,28481,16666,531,2.61,4.44,11.13,43.58,3.47,67.2,13.87,31.15,5.06,44.78,6.78,26.96,10.07,8.53,3,86.23,86.77,94.54,89.03,57.26,70.19,77,0.58,1538,7.74,11.77,21.2,26.72,0.58,0.88,1.58,1.99,90.49,0.49,2.58,1.78,2.47,2.65,1.97,78.49,0.4,41.6,3,441,94.9,73.04,1.13,35.6,1971,0.55,0,164200,211900,289600,125400,599,739,969,370,833,24.9,22.1,12,7,0,7.46,57.34,49.62,80.42,85.53,29.1,709,1.72,0
7387.18,73233,2.62,22.87,70.57,4.83,3.67,17.76,33.65,19.76,10.1,73233,100,41115,83.04,0.78,58.96,20.98,3.43,11.4,53625,22346,26720,11643,11626,13868,12044,6409,9.85,4.87,10.82,57.99,4.28,65.86,10.87,44.55,5.07,48.2,6.9,45.73,11.65,9.46,3.02,72.34,69.27,89.27,67.48,65.9,75.66,1752,4.51,8389,22.57,29.11,38.49,44.69,2.58,3.33,4.41,5.12,87.4,1,4.93,2.86,2.31,2.6,2,57.49,2.58,58.32,2,1210,95.85,51.06,1.24,27.11,1939,1.28,0.41,113500,184800,291800,178300,471,584,719,248,636,27.9,20.8,12.9,43,12,11.46,48.18,44.94,74.19,78.07,8,9117.7,21.73,0
4911.56,13864,2.24,1,97.52,0.35,0.86,8.84,17.97,8.42,25.87,8518,61.47,27900,61.34,0.82,49.16,46.77,8.11,32.04,33531,15436,15532,11939,3429,18571,11071,1446,10.56,2.21,11.64,25.33,8.65,48.24,5.7,22.02,8.78,25.84,8.5,22.4,11.12,9.96,2.74,67.97,67.59,67.37,69.21,62.03,71.21,295,2.39,544,4.04,5.15,7.9,8.82,0.16,0.2,0.31,0.35,94.69,0.52,2.27,1.52,2.22,2.21,2.22,71.58,0.95,44.08,3,8308,42.71,71.67,0.7,75.12,1968,2.07,0,132200,164300,220000,87800,344,542,653,309,626,28.7,23.7,13.3,0,0,3.93,67.25,53.19,81.55,91.7,21.4,649.2,1.22,0
3474.97,12069,3.2,2.78,96.27,0.26,72.66,16.31,27.75,12.84,9.72,0,0,19017,76.78,2.22,15.81,27.47,17,6.87,22833,7548,7569,6518,12039,0,5433,3188,26.74,35.19,52.26,7.64,13.32,50.3,4.05,16.93,15.99,17.31,7.48,26.38,10.66,9.11,3.65,80.57,73.65,91.01,83.79,47.58,54.37,242,2.04,1413,14.51,15.36,19.39,30.08,1.7,1.8,2.27,3.52,29.62,13,13.17,10.57,3.16,3.25,2.89,76.95,12.05,46.57,3,657,85.18,74.78,11.11,66.67,1959,12.08,0.52,16600,27400,42200,25600,129,202,285,156,271,27.4,17.7,14.1,6,0,11.71,79.55,64.4,87.32,95.73,7.5,1599.8,5.97,0
3708.2,53797,2.9,6.14,91.22,2.03,1.47,14.22,27.73,12.46,7.82,52551,97.68,41224,87.53,0.57,42.42,19.34,3.72,13.61,45694,15393,15403,14949,13194,16459,11385,1786,3.35,5.68,18.6,18.92,5.21,68.7,13.94,22.64,11.36,27.16,8.18,29.17,11.43,9.86,3.33,80.81,79.08,90.69,83.12,59.94,67.52,790,2.3,1728,10.76,16.15,22.34,31.31,0.35,0.52,0.72,1.01,93.68,0.61,5.49,4.23,2.87,3.12,2.14,81.15,1.81,35,3,1366,93.13,74.72,5.34,64.35,1972,1.2,0.26,81900,104300,131000,49100,410,477,541,131,549,24.5,23.5,14.6,76,0,3.21,45.73,57.16,81.72,88.88,24.1,2234,6.4,0
4852.11,15134,2.53,0.35,97.58,0.44,0.59,12.83,24.28,11.42,14.34,0,0,27111,74.91,1.22,48.3,31.8,5.43,14.46,35186,13161,13404,3832,3913,2127,8198,1378,9.53,11.66,21.86,15.23,4.52,62.09,22.33,24.89,17.56,22.21,8.32,28.04,9.37,8.87,3.04,77.69,76.23,90.49,80.51,71.96,79.84,191,1.59,121,4.96,12.4,12.4,12.4,0.04,0.1,0.1,0.1,96.02,0.34,3.32,2.21,2.42,2.68,1.84,76.32,0.99,47.82,3,203,96.71,68.88,1.97,26.11,1958,3.58,0.39,49200,64600,83600,34400,198,284,376,178,337,26,17.2,12.4,0,0,0.8,74.23,52.8,77.44,89.46,36.1,419.1,1.02,0
5317.24,10542,2.67,41.48,57.56,0.56,0.69,17.69,29.26,16.71,16.07,0,0,19063,68.09,0.23,25.86,36.39,12.4,14.54,25025,9397,12399,5243,0,10859,16393,2468,25.22,18.7,39.06,14.77,9.13,51.53,29.92,24.24,27.25,20.22,8.38,38.79,12.05,10.44,3.14,52,47.91,56.31,62.31,77.45,76.76,897,10.7,61,18.03,18.03,18.03,67.21,0.1,0.1,0.1,0.39,97.15,0.23,6.23,4.18,2.49,2.42,2.61,59.97,4.76,49.74,3,295,93.05,61.75,3.73,64.07,1961,16.32,0.76,32400,47200,69700,37300,118,197,258,140,278,25.9,19.5,14.8,0,0,0.58,82.22,54.36,83.36,92.66,6.5,1633.9,0,0
4686.81,110658,3.01,1.4,82.99,7.9,22.84,14.63,30.19,15.4,7.74,110658,100,46539,84.83,0.58,46.03,18.93,5.55,13.65,52164,19064,20081,14741,14144,18035,9461,8559,7.99,8.11,18.34,25.58,4.57,70.09,17.85,20.8,11.36,31.28,9,35.66,14.27,11.63,3.26,76.93,70.62,87.39,78.32,61.63,69.3,1765,2.43,22278,25.32,36.36,46.8,57.48,5.1,7.32,9.42,11.57,72.86,9.23,9.01,6.84,2.9,2.87,2.95,60.64,9.62,45.24,3,1227,96.77,61.28,1.3,14.26,1968,1.77,0.36,202200,248700,320700,118500,591,706,875,284,766,28.6,24.1,11.2,159,11,20.13,46.54,43.08,80.08,88.5,24.2,4577.2,2.59,5.96
6197.61,122700,2.51,17.85,74.61,1.8,7.98,13.59,30.4,14.65,8.84,122700,100,26339,77.69,0.5,38.46,21.22,13.1,15.42,31587,12205,13415,9307,8842,5835,7457,23773,19.56,6.92,22.07,18.3,8.43,62.69,14.32,25.21,14.86,23.92,12.84,36.1,17.48,15.33,3.12,59.48,57.34,67.22,62.37,59.94,66.53,6323,6.94,3910,18.08,28.47,33.58,41.02,0.58,0.91,1.07,1.31,91.29,1.03,6.02,3.8,2.49,2.63,2.33,58.32,3.38,51.63,2,3153,93.93,55.41,5.65,32.16,1956,5.79,0.33,36200,48100,63600,27400,284,355,417,133,398,27.1,18.1,13.5,102,3,3.19,73.63,48.5,81.47,92.1,34,3608.4,2.92,11.6
2115.36,16829,3.17,12.78,39.81,43.31,10.45,13.76,24.66,10.4,4.26,16829,100,56098,94.82,0.45,50.35,7.45,4.63,8.85,57808,18948,21837,19592,15390,16455,14488,353,2.1,3.93,9.73,34.73,4.37,76.77,11.26,21.64,8.8,33.39,6.57,26.16,10.18,8.44,3.53,86.71,83.14,93.86,88.38,77.21,83.96,39,0.37,5242,8.62,15.19,26.63,36.46,2.69,4.73,8.3,11.36,59.71,4.56,9.46,7.69,3.17,3.16,3.25,86.9,7.87,35.54,3,344,93.91,87.25,0.58,15.41,1985,0.28,0.5,169600,224100,277000,107400,759,880,1001,242,983,26.8,27.7,12.4,0,1,31.15,47.75,37.51,61.82,91.39,5.7,2933.9,6.35,0
9773.95,465622,2.42,12.43,70.56,3.04,22.95,16.73,35.98,19.84,6.63,465577,100,25414,85.66,1.08,40.55,14.21,4.5,10.26,33481,14295,16885,8863,9014,8517,8034,80369,17.93,7.84,17.67,34.4,6.32,67.27,11.16,28.83,8.36,34.29,11.1,43.04,16.11,13.62,3.09,68.53,64.23,78.72,67.33,67.2,73.16,12068,4.49,39626,21.21,33.96,46.73,60.33,1.81,2.89,3.98,5.13,77.62,3.55,5.83,3.24,2.33,2.63,2.12,45.91,6.76,60.53,2,24906,88.53,40.58,6.05,39.57,1974,7.47,0.49,54400,72600,99500,45100,275,346,440,165,410,27.3,22.6,12.6,478,60,8.51,60.91,36.25,68.16,87.35,225.6,2063.8,5.04,2.77
1849.22,13326,2.82,0.86,84.65,13.92,3.5,13.18,20.7,10.14,14.18,13326,100,68742,80.37,1.2,66.23,30.14,3.1,13.15,80078,36455,38137,16588,16380,29942,17718,435,3.29,3.5,8.76,55.5,2.69,59.94,13.34,36.21,3.19,56.39,3.98,26.84,7.34,5.78,3.17,88.84,88.5,100,80.93,44.88,56.45,41,0.42,3239,23.06,28.84,40.63,49,5.61,7.01,9.88,11.91,70.58,4.74,3.79,3.03,2.79,2.86,2.48,82.6,1.93,23.68,3,174,96.45,80.44,0,44.25,1947,0.4,0.59,247600,353200,500001,252401,668,899,1001,333,961,28,21.8,14.1,0,0,24.31,28.67,67.6,82.55,86.11,4.8,2789.5,12.25,0
3280.91,12084,3.07,0.59,98.3,0.7,0.78,15.66,25.59,12.4,7.7,12084,100,46875,86.75,0.81,52.68,19.37,2.73,14.72,50665,17523,17583,14172,5354,0,12604,337,2.83,3.39,12.2,21.82,3.1,69.48,12.68,19.47,7.51,30.66,4.96,22.37,8.87,7,3.25,86.67,85.53,92.92,89.1,51.45,70.28,52,0.62,185,18.92,43.24,47.03,47.03,0.29,0.66,0.72,0.72,96.75,0.18,3.59,3.17,3.03,3.04,2.93,84.76,0.74,11.3,3,245,94.15,84.24,0,19.59,1978,0.43,0.36,82900,96500,120200,37300,433,491,586,153,616,26.6,21.6,12.8,0,0,1.53,51.27,54.29,72.28,83.26,9.5,1277.9,0,0
7470.78,22242,2.41,13.43,85.03,0.92,2.5,14.18,24.49,14.31,19.22,22242,100,37080,70.07,1.4,56.04,34.59,4.04,22.87,47931,25161,28239,7168,20000,9480,13416,2034,9.98,4.26,11.54,43.46,3.4,52.96,6.4,35.36,6.06,44.65,9.25,32.32,13.82,11.78,2.8,68.83,64.62,87.32,61.46,54.78,63.18,666,4.28,930,14.73,18.06,21.4,26.77,0.62,0.76,0.89,1.12,94.02,0.66,2.88,1.79,2.21,2.3,2.04,69.48,2.29,46.92,3,831,91.74,66.88,1.93,21.9,1961,2.37,0.16,91300,138600,233200,141900,340,435,595,255,512,29.2,20.6,11.8,9,3,4.18,27.47,48.88,71.27,81.18,7.2,3087.5,1.58,0
5088.28,47025,2.98,1.06,95,3.12,3.08,14.01,25.19,13.66,11.48,47025,100,59290,85.9,0.71,63.26,25.74,2.29,14.92,64933,25131,25340,12024,7181,26974,16906,1027,2.28,5.87,14.66,35.8,3.91,66.45,19.47,23.57,7.47,38.33,4.63,29.94,6.88,5.81,3.2,89.41,87.54,94.41,86.12,46.95,62.85,178,0.54,5068,7.2,13.3,17.88,23.13,0.78,1.43,1.93,2.49,84.97,1.48,4.46,3.64,2.86,3,2.1,88.48,0.86,25.64,3,549,96.63,84.34,2.73,45.36,1962,0.34,0.21,191200,242200,301200,110000,511,693,872,361,738,26.9,23.1,13.7,0,0,10.78,63.4,64.92,81.74,93.56,24.7,1905.3,4.11,5
16628.13,24848,2.59,14.08,83.71,1.49,1.54,12.21,32.97,15.7,10.81,24848,100,24869,78.94,0.68,38.29,25.37,3.82,16.52,29493,14752,16084,7416,10905,8992,13722,2602,11.72,3.89,16.16,21.44,4.1,70.87,5.6,15.39,7.86,26.88,10.72,28.54,14.44,12.47,2.89,73.88,70.42,80.57,70.97,62.24,71.28,509,3.04,812,4.8,10.71,20.2,25,0.16,0.35,0.66,0.82,94.63,0.38,3.02,1.9,2.32,2.29,2.34,46.15,3.1,62.42,2,3724,72.06,46.68,0.91,27.28,1977,6.76,0.47,67700,97100,163900,96200,284,365,431,147,435,24.7,21,12.3,0,0,3.27,34.19,35.74,57.84,63.19,16,1548.4,0.45,0
4699.12,10967,2.62,19.72,72.71,0.43,8.37,16.21,27.54,14.79,15.66,0,0,18870,70.17,1.13,34.81,32.18,9.62,13.81,24161,10766,12812,5815,14001,12831,3188,2267,21.95,17.88,34.91,15.65,9,52.6,13.07,26.51,15.2,23.23,11.66,26.53,15.39,13.71,3.09,66.67,62.95,71.9,72.66,60.39,66.91,237,2.57,569,33.22,51.32,66.43,75.57,1.72,2.66,3.45,3.92,90.49,3.27,6.24,4.23,2.47,2.44,2.52,58.22,6.88,50.32,2,604,87.4,58.94,3.64,40.89,1970,14.51,0.96,30200,47000,72000,41800,177,245,324,147,329,25.6,19.5,16.5,0,0,5.19,76.8,45.79,71.11,91.32,14.3,768.4,0,0
